

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   414.00000 -0.844682E+02  0.738628E+02 -0.844810E+02  0.631983E+02 -0.194357E+02   -540.941   -485.912   -357.658     414
   415.00000 -0.844321E+02  0.739724E+02 -0.844446E+02  0.633079E+02 -0.194631E+02   -615.619   -518.794   -360.312     415
   416.00000 -0.843601E+02  0.740529E+02 -0.843720E+02  0.633885E+02 -0.194897E+02   -758.426   -562.661   -363.124     416
   417.00000 -0.843186E+02  0.741634E+02 -0.843312E+02  0.634990E+02 -0.195154E+02   -783.841   -587.746   -366.077     417
   418.00000 -0.842954E+02  0.742577E+02 -0.843076E+02  0.635933E+02 -0.195403E+02   -811.793   -618.197   -369.197     418
   419.00000 -0.842641E+02  0.743852E+02 -0.842771E+02  0.637208E+02 -0.195642E+02   -885.588   -648.030   -372.445     419
   420.00000 -0.841919E+02  0.745065E+02 -0.842047E+02  0.638420E+02 -0.195872E+02  -1296.884   -723.011   -375.840     420
   421.00000 -0.841420E+02  0.746540E+02 -0.841555E+02  0.639895E+02 -0.196091E+02  -1585.390   -791.842   -379.434     421
   422.00000 -0.840936E+02  0.747923E+02 -0.841064E+02  0.641269E+02 -0.196300E+02  -2400.717   -899.649   -383.285     422
   423.00000 -0.840957E+02  0.749319E+02 -0.841085E+02  0.642660E+02 -0.196503E+02  -1656.502   -937.166   -388.156     423
   424.00000 -0.841100E+02  0.750473E+02 -0.841228E+02  0.643813E+02 -0.196699E+02  -1452.302   -956.350   -393.273     424
   425.00000 -0.840955E+02  0.751626E+02 -0.841083E+02  0.644961E+02 -0.196890E+02  -1929.392  -1024.370   -398.286     425
   426.00000 -0.842155E+02  0.752318E+02 -0.842283E+02  0.645652E+02 -0.197075E+02   -830.550   -901.507   -403.279     426
   427.00000 -0.842355E+02  0.754096E+02 -0.842483E+02  0.647430E+02 -0.197256E+02  -1130.231   -972.234   -408.261     427
   428.00000 -0.842355E+02  0.755847E+02 -0.842483E+02  0.649182E+02 -0.197430E+02  -1492.847  -1085.419   -413.225     428
   429.00000 -0.848855E+02  0.756271E+02 -0.848982E+02  0.649606E+02 -0.197600E+02   -332.023   -704.495   -418.167     429
   430.00000 -0.849555E+02  0.756837E+02 -0.849683E+02  0.650172E+02 -0.197765E+02   -497.152   -645.460   -423.078     430
   431.00000 -0.849533E+02  0.757690E+02 -0.849663E+02  0.651024E+02 -0.197924E+02   -613.048   -655.366   -427.949     431
   432.00000 -0.849533E+02  0.758146E+02 -0.849659E+02  0.651480E+02 -0.198077E+02   -670.336   -667.944   -432.758     432
   433.00000 -0.853033E+02  0.758763E+02 -0.853159E+02  0.652098E+02 -0.198226E+02   -372.772   -570.976   -437.515     433
   434.00000 -0.852927E+02  0.760124E+02 -0.853058E+02  0.653459E+02 -0.198369E+02   -559.198   -594.723   -442.162     434
   435.00000 -0.852927E+02  0.761845E+02 -0.853061E+02  0.655179E+02 -0.198507E+02   -654.981   -645.896   -446.646     435
   436.00000 -0.855027E+02  0.762562E+02 -0.855161E+02  0.655896E+02 -0.198642E+02   -446.205   -593.864   -451.020     436
   437.00000 -0.856627E+02  0.764434E+02 -0.856761E+02  0.657769E+02 -0.198771E+02   -459.632   -595.646   -455.221     437
   438.00000 -0.856627E+02  0.766226E+02 -0.856760E+02  0.659561E+02 -0.198896E+02   -633.749   -648.845   -459.241     438
   439.00000 -0.856627E+02  0.767639E+02 -0.856757E+02  0.660974E+02 -0.199017E+02   -737.779   -701.295   -463.071     439
   440.00000 -0.856350E+02  0.769324E+02 -0.856484E+02  0.662659E+02 -0.199133E+02   -962.193   -780.260   -466.774     440
   441.00000 -0.857350E+02  0.771071E+02 -0.857484E+02  0.664406E+02 -0.199247E+02   -707.815   -800.190   -470.384     441
   442.00000 -0.858450E+02  0.772842E+02 -0.858584E+02  0.666177E+02 -0.199356E+02   -669.874   -816.945   -473.901     442
   443.00000 -0.858450E+02  0.773742E+02 -0.858577E+02  0.667076E+02 -0.199461E+02   -903.820   -862.431   -477.385     443
   444.00000 -0.858310E+02  0.775352E+02 -0.858446E+02  0.668687E+02 -0.199562E+02  -1140.989   -935.149   -480.898     444
   445.00000 -0.858286E+02  0.776975E+02 -0.858421E+02  0.670310E+02 -0.199660E+02  -1342.648  -1038.235   -484.567     445
   446.00000 -0.858286E+02  0.777953E+02 -0.858405E+02  0.671285E+02 -0.199753E+02  -1594.348  -1162.575   -489.087     446
   447.00000 -0.863386E+02  0.778752E+02 -0.863505E+02  0.672084E+02 -0.199846E+02   -390.883   -849.767   -493.780     447
   448.00000 -0.873986E+02  0.779806E+02 -0.874105E+02  0.673138E+02 -0.199936E+02   -221.668   -532.602   -498.247     448
   449.00000 -0.882386E+02  0.780788E+02 -0.882505E+02  0.674120E+02 -0.200025E+02   -207.609   -356.329   -502.617     449
   450.00000 -0.882386E+02  0.782171E+02 -0.882507E+02  0.675503E+02 -0.200112E+02   -330.371   -372.255   -506.931     450
   451.00000 -0.882386E+02  0.783729E+02 -0.882509E+02  0.677061E+02 -0.200197E+02   -392.103   -411.549   -511.131     451
   452.00000 -0.882586E+02  0.784983E+02 -0.882709E+02  0.678315E+02 -0.200281E+02   -434.865   -445.972   -515.162     452
   453.00000 -0.883286E+02  0.785689E+02 -0.883409E+02  0.679021E+02 -0.200364E+02   -422.307   -453.623   -518.755     453
   454.00000 -0.883486E+02  0.787555E+02 -0.883609E+02  0.680887E+02 -0.200445E+02   -492.061   -494.661   -521.609     454
   455.00000 -0.882995E+02  0.790012E+02 -0.883122E+02  0.683344E+02 -0.200525E+02   -686.818   -578.164   -523.439     455
   456.00000 -0.882500E+02  0.792301E+02 -0.882625E+02  0.685633E+02 -0.200604E+02   -939.005   -680.630   -524.344     456
   457.00000 -0.882500E+02  0.794359E+02 -0.882623E+02  0.687691E+02 -0.200683E+02  -1000.774   -767.484   -524.711     457
   458.00000 -0.883800E+02  0.795382E+02 -0.883922E+02  0.688714E+02 -0.200763E+02   -641.019   -729.002   -524.765     458
   459.00000 -0.884000E+02  0.796845E+02 -0.884122E+02  0.690177E+02 -0.200842E+02   -810.479   -773.117   -524.677     459
   460.00000 -0.884000E+02  0.798266E+02 -0.884122E+02  0.691598E+02 -0.200921E+02   -964.384   -833.071   -524.721     460
   461.00000 -0.883945E+02  0.800356E+02 -0.884073E+02  0.693688E+02 -0.201001E+02  -1211.448   -940.527   -525.072     461
   462.00000 -0.883945E+02  0.802677E+02 -0.884075E+02  0.696009E+02 -0.201080E+02  -1531.520  -1099.965   -525.754     462
   463.00000 -0.889945E+02  0.804033E+02 -0.890075E+02  0.697365E+02 -0.201158E+02   -357.075   -795.356   -526.703     463
   464.00000 -0.889945E+02  0.805154E+02 -0.890074E+02  0.698486E+02 -0.201237E+02   -644.486   -786.248   -528.031     464
   465.00000 -0.889945E+02  0.807423E+02 -0.890084E+02  0.700755E+02 -0.201314E+02   -837.260   -864.380   -529.702     465
   466.00000 -0.889945E+02  0.810465E+02 -0.890093E+02  0.703796E+02 -0.201391E+02  -1134.629  -1027.699   -531.689     466
   467.00000 -0.889945E+02  0.812326E+02 -0.890079E+02  0.705656E+02 -0.201467E+02  -1522.564  -1228.023   -533.938     467
   468.00000 -0.891645E+02  0.813226E+02 -0.891778E+02  0.706555E+02 -0.201542E+02   -714.005  -1124.586   -536.366     468
   469.00000 -0.891645E+02  0.815025E+02 -0.891784E+02  0.708354E+02 -0.201616E+02  -1195.955  -1228.807   -539.009     469
   470.00000 -0.891544E+02  0.817949E+02 -0.891689E+02  0.711176E+02 -0.201689E+02  -2000.875  -1549.095   -541.840     470
   471.00000 -0.904643E+02  0.818832E+02 -0.904788E+02  0.712045E+02 -0.201761E+02   -223.984   -780.543   -544.775     471
   472.00000 -0.904643E+02  0.821027E+02 -0.904790E+02  0.714240E+02 -0.201831E+02   -480.795   -702.486   -547.840     472
   473.00000 -0.905943E+02  0.823033E+02 -0.906090E+02  0.716246E+02 -0.201901E+02   -485.293   -705.417   -551.009     473
   474.00000 -0.905943E+02  0.824950E+02 -0.906089E+02  0.718163E+02 -0.201969E+02   -685.362   -771.166   -554.270     474
   475.00000 -0.910343E+02  0.827460E+02 -0.910490E+02  0.720673E+02 -0.202035E+02   -370.305   -714.855   -557.600     475
   476.00000 -0.910343E+02  0.831057E+02 -0.910496E+02  0.724270E+02 -0.202101E+02   -694.814   -830.071   -560.990     476
   477.00000 -0.910343E+02  0.833330E+02 -0.910485E+02  0.726543E+02 -0.202165E+02   -940.101   -972.062   -564.414     477
   478.00000 -0.910343E+02  0.835471E+02 -0.910484E+02  0.728684E+02 -0.202227E+02  -1226.342  -1134.644   -567.841     478
   479.00000 -0.911343E+02  0.837222E+02 -0.911484E+02  0.730435E+02 -0.202289E+02   -869.464  -1196.018   -571.262     479
   480.00000 -0.911343E+02  0.840112E+02 -0.911491E+02  0.733292E+02 -0.202348E+02  -1518.181  -1475.464   -574.661     480
   481.00000 -0.913344E+02  0.842358E+02 -0.913491E+02  0.735446E+02 -0.202407E+02   -717.211  -1527.508   -578.038     481
   482.00000 -0.913843E+02  0.844746E+02 -0.913990E+02  0.737685E+02 -0.202464E+02  -1061.412  -1741.711   -581.393     482
   483.00000 -0.913555E+02  0.848373E+02 -0.913700E+02  0.740754E+02 -0.202520E+02  -3390.811  -2461.374   -584.733     483
   484.00000 -0.913555E+02  0.852166E+02 -0.913677E+02  0.742786E+02 -0.202575E+02  -5109.961  -3733.151   -588.073     484
   485.00000 -0.913555E+02  0.853793E+02 -0.913667E+02  0.743454E+02 -0.202628E+02  -6280.702  -4392.806   -591.425     485
   486.00000 -0.913555E+02  0.856347E+02 -0.913661E+02  0.744166E+02 -0.202679E+02  -7190.054  -4733.968   -594.818     486
   487.00000 -0.916355E+02  0.858662E+02 -0.916462E+02  0.745172E+02 -0.202730E+02   -733.564  -3851.028   -598.220     487
   488.00000 -0.916481E+02  0.862600E+02 -0.916587E+02  0.747153E+02 -0.202779E+02  -1875.979  -4168.082   -601.695     488
   489.00000 -0.918881E+02  0.865861E+02 -0.918986E+02  0.748728E+02 -0.202827E+02   -735.405  -4035.356   -605.266     489
   490.00000 -0.919078E+02  0.869501E+02 -0.919184E+02  0.750553E+02 -0.202874E+02  -1612.968  -4253.006   -608.997     490
   491.00000 -0.926678E+02  0.872042E+02 -0.926783E+02  0.751984E+02 -0.202918E+02   -342.530  -3149.959   -613.066     491
   492.00000 -0.927678E+02  0.874788E+02 -0.927783E+02  0.754077E+02 -0.202962E+02   -626.517  -2590.619   -618.443     492
   493.00000 -0.927678E+02  0.878212E+02 -0.927786E+02  0.756848E+02 -0.203005E+02  -1131.342  -2766.997   -623.386     493
   494.00000 -0.927643E+02  0.882678E+02 -0.927752E+02  0.759822E+02 -0.203047E+02  -2173.692  -3604.087   -628.169     494
   495.00000 -0.927643E+02  0.886351E+02 -0.927730E+02  0.761565E+02 -0.203088E+02  -4155.919  -4736.439   -632.868     495
   496.00000 -0.927643E+02  0.889383E+02 -0.927712E+02  0.762338E+02 -0.203129E+02  -6346.170  -5633.373   -637.506     496
   497.00000 -0.927643E+02  0.892708E+02 -0.927693E+02  0.762686E+02 -0.203168E+02  -8008.782  -6146.282   -642.078     497
   498.00000 -0.927643E+02  0.896783E+02 -0.927693E+02  0.763090E+02 -0.203208E+02  -7830.511  -6141.930   -646.608     498
   499.00000 -0.927643E+02  0.900828E+02 -0.927693E+02  0.763470E+02 -0.203246E+02  -8050.245  -6256.519   -651.096     499
   500.00000 -0.927643E+02  0.905868E+02 -0.927693E+02  0.763899E+02 -0.203284E+02  -8002.734  -6303.058   -655.544     500
   501.00000 -0.927643E+02  0.910164E+02 -0.927693E+02  0.764247E+02 -0.203321E+02  -8020.246  -6389.540   -659.951     501
   502.00000 -0.928043E+02  0.913347E+02 -0.928097E+02  0.764654E+02 -0.203358E+02  -2669.782  -6102.952   -664.340     502
   503.00000 -0.928043E+02  0.915389E+02 -0.928086E+02  0.764941E+02 -0.203394E+02  -5213.608  -6161.318   -668.683     503
   504.00000 -0.931943E+02  0.916779E+02 -0.931986E+02  0.765358E+02 -0.203429E+02   -565.612  -4748.590   -672.992     504
   505.00000 -0.946344E+02  0.919511E+02 -0.946387E+02  0.767055E+02 -0.203464E+02   -216.328  -2519.716   -677.262     505
   506.00000 -0.971743E+02  0.919924E+02 -0.971786E+02  0.767446E+02 -0.203498E+02   -126.809   -409.130   -681.495     506
   507.00000 -0.978343E+02  0.921023E+02 -0.978386E+02  0.768544E+02 -0.203532E+02   -183.681   -246.250   -685.690     507
   508.00000 -0.978343E+02  0.924134E+02 -0.978393E+02  0.771656E+02 -0.203565E+02   -292.111   -307.826   -689.846     508
   509.00000 -0.978343E+02  0.926215E+02 -0.978385E+02  0.773737E+02 -0.203597E+02   -360.749   -364.655   -693.956     509
   510.00000 -0.980170E+02  0.930697E+02 -0.980212E+02  0.778219E+02 -0.203629E+02   -374.171   -425.949   -697.981     510
   511.00000 -0.980081E+02  0.934749E+02 -0.980121E+02  0.782271E+02 -0.203660E+02   -574.833   -530.484   -701.705     511
   512.00000 -0.979956E+02  0.939155E+02 -0.979998E+02  0.786676E+02 -0.203691E+02   -844.861   -681.518   -704.489     512
   513.00000 -0.979956E+02  0.944579E+02 -0.980010E+02  0.792100E+02 -0.203721E+02  -1371.149   -953.443   -705.964     513
   514.00000 -0.979956E+02  0.949863E+02 -0.979922E+02  0.795683E+02 -0.203752E+02  -3118.052  -1626.024   -705.514     514
   515.00000 -0.979956E+02  0.954043E+02 -0.979899E+02  0.798056E+02 -0.203783E+02  -4707.796  -2399.722   -703.682     515
   516.00000 -0.981169E+02  0.958383E+02 -0.981114E+02  0.801073E+02 -0.203813E+02  -1317.233  -2940.981   -701.183     516
   517.00000 -0.980602E+02  0.962995E+02 -0.980583E+02  0.803336E+02 -0.203845E+02-100000.000  -5787.463   -697.700     517
   518.00000 -0.980440E+02  0.967781E+02 -0.980501E+02  0.804822E+02 -0.203877E+02-100000.000  -6561.430   -693.797     518
   519.00000 -0.980540E+02  0.971269E+02 -0.980601E+02  0.805730E+02 -0.203909E+02  -8412.470  -5170.771   -689.920     519
   520.00000 -0.980540E+02  0.974617E+02 -0.980601E+02  0.806518E+02 -0.203942E+02  -9453.937  -5293.748   -686.467     520
   521.00000 -0.992241E+02  0.976948E+02 -0.992301E+02  0.807837E+02 -0.203976E+02   -270.474  -2324.172   -683.484     521
   522.00000 -0.101524E+03  0.977468E+02 -0.101530E+03  0.808328E+02 -0.204010E+02   -141.216   -481.496   -681.170     522
   523.00000 -0.102504E+03  0.979562E+02 -0.102510E+03  0.810422E+02 -0.204044E+02   -175.196   -263.163   -679.567     523
   524.00000 -0.102564E+03  0.981997E+02 -0.102570E+03  0.812857E+02 -0.204078E+02   -279.956   -307.269   -678.634     524
   525.00000 -0.105604E+03  0.984220E+02 -0.105610E+03  0.815080E+02 -0.204113E+02   -103.393   -144.543   -678.276     525
   526.00000 -0.105631E+03  0.988329E+02 -0.105637E+03  0.819189E+02 -0.204147E+02   -210.522   -209.140   -678.377     526
   527.00000 -0.105617E+03  0.993414E+02 -0.105624E+03  0.824274E+02 -0.204182E+02   -287.527   -271.475   -677.442     527
   528.00000 -0.106137E+03  0.996845E+02 -0.106143E+03  0.827705E+02 -0.204217E+02   -225.399   -264.147   -671.532     528
   529.00000 -0.106387E+03  0.998260E+02 -0.106393E+03  0.829121E+02 -0.204254E+02   -243.798   -266.811   -653.210     529
   530.00000 -0.107107E+03  0.999130E+02 -0.107113E+03  0.829990E+02 -0.204294E+02   -186.556   -227.881   -620.964     530
   531.00000 -0.107487E+03  0.100159E+03 -0.107493E+03  0.832455E+02 -0.204343E+02   -212.710   -236.495   -586.842     531
   532.00000 -0.107497E+03  0.100523E+03 -0.107503E+03  0.836090E+02 -0.204407E+02   -296.194   -285.941   -547.409     532
   533.00000 -0.107497E+03  0.100831E+03 -0.107503E+03  0.839168E+02 -0.204488E+02   -355.074   -330.659   -507.869     533
   534.00000 -0.107527E+03  0.101059E+03 -0.107533E+03  0.841447E+02 -0.204584E+02   -378.352   -359.677   -475.462     534
   535.00000 -0.109827E+03  0.101384E+03 -0.109833E+03  0.844703E+02 -0.204706E+02   -126.643   -185.512   -448.853     535
   536.00000 -0.109826E+03  0.101892E+03 -0.109833E+03  0.849785E+02 -0.204855E+02   -246.667   -242.768   -427.854     536
   537.00000 -0.109826E+03  0.102279E+03 -0.109832E+03  0.853649E+02 -0.205025E+02   -316.929   -297.843   -409.553     537
   538.00000 -0.109866E+03  0.102740E+03 -0.109872E+03  0.858260E+02 -0.205213E+02   -381.512   -355.127   -391.490     538
   539.00000 -0.109866E+03  0.103304E+03 -0.109873E+03  0.863905E+02 -0.205426E+02   -531.859   -445.885   -377.683     539
   540.00000 -0.110176E+03  0.103766E+03 -0.110183E+03  0.868516E+02 -0.205670E+02   -389.953   -456.450   -366.794     540
   541.00000 -0.111466E+03  0.104279E+03 -0.111473E+03  0.873651E+02 -0.205937E+02   -194.797   -323.645   -359.677     541
   542.00000 -0.111481E+03  0.104800E+03 -0.111488E+03  0.878861E+02 -0.206219E+02   -384.173   -385.255   -356.210     542
   543.00000 -0.111481E+03  0.105298E+03 -0.111488E+03  0.883842E+02 -0.206507E+02   -555.524   -488.918   -355.337     543
   544.00000 -0.112151E+03  0.105622E+03 -0.112158E+03  0.887085E+02 -0.206795E+02   -273.573   -407.068   -355.659     544
   545.00000 -0.112161E+03  0.106107E+03 -0.112168E+03  0.891934E+02 -0.207080E+02   -506.257   -491.049   -356.856     545
   546.00000 -0.112161E+03  0.106606E+03 -0.112168E+03  0.896923E+02 -0.207361E+02   -760.100   -630.990   -358.770     546
   547.00000 -0.112631E+03  0.106902E+03 -0.112638E+03  0.899883E+02 -0.207635E+02   -362.467   -549.552   -361.160     547
   548.00000 -0.112617E+03  0.107412E+03 -0.112625E+03  0.904982E+02 -0.207902E+02   -747.902   -682.747   -364.068     548
   549.00000 -0.112614E+03  0.107906E+03 -0.112621E+03  0.909917E+02 -0.208157E+02  -1270.665   -935.281   -367.463     549
   550.00000 -0.112614E+03  0.108414E+03 -0.112620E+03  0.914799E+02 -0.208403E+02  -2538.617  -1458.382   -371.240     550
   551.00000 -0.113234E+03  0.108793E+03 -0.113240E+03  0.918421E+02 -0.208640E+02   -399.172  -1116.534   -375.309     551
   552.00000 -0.113223E+03  0.109237E+03 -0.113231E+03  0.922740E+02 -0.208864E+02  -1143.119  -1352.192   -379.806     552
   553.00000 -0.113403E+03  0.109745E+03 -0.113411E+03  0.927409E+02 -0.209074E+02   -797.843  -1837.322   -384.905     553
   554.00000 -0.114013E+03  0.110231E+03 -0.114021E+03  0.931562E+02 -0.209273E+02   -390.411  -1787.490   -391.698     554
   555.00000 -0.114373E+03  0.110356E+03 -0.114380E+03  0.932733E+02 -0.209465E+02   -405.809  -1120.510   -398.148     555
   556.00000 -0.114623E+03  0.110669E+03 -0.114630E+03  0.935836E+02 -0.209650E+02   -463.784  -1007.469   -404.507     556
   557.00000 -0.114616E+03  0.111146E+03 -0.114624E+03  0.940577E+02 -0.209828E+02   -971.807  -1245.511   -410.797     557
   558.00000 -0.114616E+03  0.111686E+03 -0.114624E+03  0.945283E+02 -0.209998E+02  -1934.675  -1963.971   -416.991     558
   559.00000 -0.114616E+03  0.112209E+03 -0.114620E+03  0.948447E+02 -0.210162E+02  -4605.108  -3454.501   -423.089     559
   560.00000 -0.114706E+03  0.112517E+03 -0.114711E+03  0.950076E+02 -0.210321E+02  -1497.291  -3841.181   -429.102     560
   561.00000 -0.120176E+03  0.112622E+03 -0.120181E+03  0.951006E+02 -0.210473E+02    -83.539   -166.804   -435.015     561
   562.00000 -0.120186E+03  0.112983E+03 -0.120191E+03  0.954616E+02 -0.210619E+02   -216.511   -221.099   -440.818     562
   563.00000 -0.120186E+03  0.113490E+03 -0.120191E+03  0.959684E+02 -0.210759E+02   -299.948   -289.133   -446.081     563
   564.00000 -0.120866E+03  0.113894E+03 -0.120871E+03  0.963730E+02 -0.210894E+02   -217.391   -271.801   -449.142     564
   565.00000 -0.122746E+03  0.114152E+03 -0.122751E+03  0.966308E+02 -0.211029E+02   -130.519   -175.054   -447.225     565
   566.00000 -0.122739E+03  0.114665E+03 -0.122745E+03  0.971432E+02 -0.211171E+02   -239.105   -233.198   -439.215     566
   567.00000 -0.123709E+03  0.115112E+03 -0.123715E+03  0.975906E+02 -0.211324E+02   -172.827   -210.798   -425.284     567
   568.00000 -0.124959E+03  0.115231E+03 -0.124965E+03  0.977098E+02 -0.211496E+02   -140.151   -168.496   -404.563     568
   569.00000 -0.124969E+03  0.115547E+03 -0.124975E+03  0.980253E+02 -0.211694E+02   -221.453   -214.032   -380.990     569
   570.00000 -0.125829E+03  0.115656E+03 -0.125835E+03  0.981346E+02 -0.211952E+02   -160.056   -183.548   -353.383     570
   571.00000 -0.125829E+03  0.115910E+03 -0.125836E+03  0.983885E+02 -0.212300E+02   -226.405   -218.117   -323.627     571
   572.00000 -0.125829E+03  0.116155E+03 -0.125836E+03  0.986337E+02 -0.212751E+02   -260.767   -245.912   -300.481     572
   573.00000 -0.125829E+03  0.116522E+03 -0.125838E+03  0.990009E+02 -0.213311E+02   -301.767   -279.627   -284.907     573
   574.00000 -0.125979E+03  0.116932E+03 -0.125988E+03  0.994105E+02 -0.213943E+02   -307.521   -304.710   -274.578     574
   575.00000 -0.125962E+03  0.117407E+03 -0.125971E+03  0.998854E+02 -0.214628E+02   -420.787   -364.195   -270.428     575
   576.00000 -0.125946E+03  0.117881E+03 -0.125955E+03  0.100359E+03 -0.215323E+02   -547.686   -438.255   -270.302     576
   577.00000 -0.126176E+03  0.118279E+03 -0.126185E+03  0.100758E+03 -0.216010E+02   -418.074   -443.234   -272.028     577
   578.00000 -0.126186E+03  0.118608E+03 -0.126195E+03  0.101086E+03 -0.216676E+02   -579.413   -495.429   -275.653     578
   579.00000 -0.126186E+03  0.119078E+03 -0.126196E+03  0.101556E+03 -0.217305E+02   -790.262   -599.087   -280.465     579
   580.00000 -0.127386E+03  0.119434E+03 -0.127396E+03  0.101913E+03 -0.217900E+02   -214.515   -378.677   -285.809     580
   581.00000 -0.127374E+03  0.119897E+03 -0.127384E+03  0.102375E+03 -0.218449E+02   -434.653   -434.608   -291.595     581
   582.00000 -0.128354E+03  0.120344E+03 -0.128364E+03  0.102823E+03 -0.218957E+02   -219.573   -343.063   -297.554     582
   583.00000 -0.128594E+03  0.120535E+03 -0.128603E+03  0.103013E+03 -0.219420E+02   -282.720   -331.262   -303.621     583
   584.00000 -0.128568E+03  0.120981E+03 -0.128580E+03  0.103460E+03 -0.219843E+02   -424.803   -396.331   -310.532     584
   585.00000 -0.128549E+03  0.121443E+03 -0.128560E+03  0.103922E+03 -0.220245E+02   -589.546   -492.524   -316.324     585
   586.00000 -0.132399E+03  0.121689E+03 -0.132410E+03  0.104167E+03 -0.220637E+02    -95.116   -141.107   -321.475     586
   587.00000 -0.133569E+03  0.122039E+03 -0.133580E+03  0.104518E+03 -0.221014E+02   -132.397   -149.557   -325.152     587
   588.00000 -0.133539E+03  0.122463E+03 -0.133551E+03  0.104941E+03 -0.221399E+02   -211.895   -200.015   -316.642     588
   589.00000 -0.133516E+03  0.122900E+03 -0.133528E+03  0.105379E+03 -0.221871E+02   -264.755   -243.291   -296.419     589
   590.00000 -0.133526E+03  0.123322E+03 -0.133538E+03  0.105801E+03 -0.222452E+02   -311.213   -284.075   -277.609     590
   591.00000 -0.133526E+03  0.123748E+03 -0.133538E+03  0.106226E+03 -0.223150E+02   -373.253   -329.564   -266.812     591
   592.00000 -0.133550E+03  0.124164E+03 -0.133562E+03  0.106643E+03 -0.223892E+02   -430.496   -375.926   -262.359     592
   593.00000 -0.135880E+03  0.124508E+03 -0.135892E+03  0.106987E+03 -0.224646E+02   -126.997   -183.852   -262.586     593
   594.00000 -0.137770E+03  0.124684E+03 -0.137781E+03  0.107162E+03 -0.225387E+02   -114.232   -136.651   -264.343     594
   595.00000 -0.137734E+03  0.125000E+03 -0.137747E+03  0.107479E+03 -0.226153E+02   -191.680   -181.991   -256.224     595
   596.00000 -0.137709E+03  0.125405E+03 -0.137722E+03  0.107883E+03 -0.227064E+02   -237.059   -219.241   -239.945     596
   597.00000 -0.137667E+03  0.125815E+03 -0.137681E+03  0.108293E+03 -0.228166E+02   -288.689   -258.127   -229.910     597
   598.00000 -0.137917E+03  0.126118E+03 -0.137931E+03  0.108597E+03 -0.229369E+02   -253.670   -259.058   -224.950     598
   599.00000 -0.137910E+03  0.126470E+03 -0.137923E+03  0.108949E+03 -0.230603E+02   -319.937   -291.664   -225.250     599
   600.00000 -0.137881E+03  0.126866E+03 -0.137896E+03  0.109345E+03 -0.231790E+02   -386.804   -334.330   -228.097     600
   601.00000 -0.141811E+03  0.126985E+03 -0.141826E+03  0.109464E+03 -0.232926E+02    -86.610   -112.087   -231.902     601
   602.00000 -0.143130E+03  0.127321E+03 -0.143145E+03  0.109800E+03 -0.234029E+02   -115.976   -125.023   -228.276     602
   603.00000 -0.143087E+03  0.127667E+03 -0.143101E+03  0.110145E+03 -0.235523E+02   -179.741   -166.776   -200.307     603
   604.00000 -0.143027E+03  0.128031E+03 -0.143042E+03  0.110509E+03 -0.237636E+02   -218.679   -198.333   -185.523     604
   605.00000 -0.142973E+03  0.128404E+03 -0.142987E+03  0.110882E+03 -0.240006E+02   -255.862   -228.255   -181.413     605
   606.00000 -0.142924E+03  0.128758E+03 -0.142939E+03  0.111236E+03 -0.242232E+02   -294.328   -257.710   -184.396     606
   607.00000 -0.142888E+03  0.129103E+03 -0.142902E+03  0.111581E+03 -0.244220E+02   -330.989   -285.681   -189.234     607
   608.00000 -0.142898E+03  0.129319E+03 -0.142912E+03  0.111797E+03 -0.246088E+02   -329.726   -295.697   -196.146     608
   609.00000 -0.142898E+03  0.129541E+03 -0.142912E+03  0.112019E+03 -0.247772E+02   -347.202   -310.164   -204.128     609
   610.00000 -0.142856E+03  0.129822E+03 -0.142870E+03  0.112301E+03 -0.249290E+02   -394.511   -337.154   -211.853     610
   611.00000 -0.142818E+03  0.130119E+03 -0.142833E+03  0.112597E+03 -0.250666E+02   -448.103   -370.112   -219.333     611
   612.00000 -0.142787E+03  0.130457E+03 -0.142802E+03  0.112935E+03 -0.251868E+02   -507.155   -406.023   -226.553     612
   613.00000 -0.142787E+03  0.130749E+03 -0.142801E+03  0.113227E+03 -0.252933E+02   -564.666   -449.567   -233.675     613
   614.00000 -0.142787E+03  0.131093E+03 -0.142802E+03  0.113572E+03 -0.253862E+02   -624.273   -486.543   -240.784     614
   615.00000 -0.142787E+03  0.131438E+03 -0.142802E+03  0.113916E+03 -0.254710E+02   -745.851   -550.478   -249.432     615
   616.00000 -0.143017E+03  0.131713E+03 -0.143032E+03  0.114192E+03 -0.255522E+02   -470.353   -513.262   -257.935     616
   617.00000 -0.143844E+03  0.131993E+03 -0.143859E+03  0.114471E+03 -0.256273E+02   -246.582   -378.010   -266.017     617
   618.00000 -0.143805E+03  0.132311E+03 -0.143821E+03  0.114790E+03 -0.256960E+02   -444.245   -422.363   -273.697     618
   619.00000 -0.143754E+03  0.132595E+03 -0.143770E+03  0.115074E+03 -0.257585E+02   -592.926   -486.169   -280.838     619
   620.00000 -0.143721E+03  0.132907E+03 -0.143737E+03  0.115386E+03 -0.258161E+02   -749.512   -560.251   -287.550     620
   621.00000 -0.148581E+03  0.133176E+03 -0.148597E+03  0.115654E+03 -0.258700E+02    -82.239   -117.080   -293.926     621
