 ******* Program HYDRUS
 ******* None                                                                    
 Date: 395.15.    Time: ***: 0:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     186.0000 -0.30000E-01  0.38712E+00 -0.30000E-01  0.38712E+00 -0.73504E-02 -0.36913E+02  0.40103E+02 -0.36945E+02  0.33292E+02 -0.47195E+01 -0.35694E+03 -0.52113E+03 -0.53933E+03  0.00000E+00  0.26405E-02  0.11589E+02  0.39331E+02  0.24033E+01   1348  0.00000E+00      0.000
     187.0000  0.00000E+00  0.33152E+00 -0.27660E-06  0.33152E+00 -0.71464E-02 -0.36913E+02  0.40434E+02 -0.36945E+02  0.33623E+02 -0.47268E+01 -0.51344E+03 -0.59389E+03 -0.54444E+03  0.00000E+00  0.26405E-02  0.11241E+02  0.39331E+02  0.24036E+01   1352  0.00000E+00      0.000
     188.0000 -0.60000E-01  0.43839E+00 -0.60000E-01  0.43839E+00 -0.69453E-02 -0.36973E+02  0.40873E+02 -0.37005E+02  0.34062E+02 -0.47338E+01 -0.64575E+03 -0.73738E+03 -0.54949E+03  0.00000E+00  0.26672E-02  0.10857E+02  0.39391E+02  0.24036E+01   1365  0.00000E+00      0.000
     189.0000 -0.30000E-01  0.44204E+00 -0.30000E-01  0.44204E+00 -0.67477E-02 -0.37003E+02  0.41315E+02 -0.37035E+02  0.34504E+02 -0.47406E+01 -0.93603E+03 -0.97215E+03 -0.55446E+03  0.00000E+00  0.26681E-02  0.10438E+02  0.39421E+02  0.24036E+01   1378  0.00000E+00      0.000
     190.0000 -0.18900E+01  0.42286E+00 -0.18900E+01  0.42286E+00 -0.65533E-02 -0.38893E+02  0.41738E+02 -0.38925E+02  0.34926E+02 -0.47473E+01 -0.17355E+03 -0.54253E+03 -0.55935E+03  0.00000E+00  0.26729E-02  0.11898E+02  0.41311E+02  0.24036E+01   1407  0.00000E+00      0.000
     191.0000 -0.22700E+01  0.24013E+00 -0.22700E+01  0.24013E+00 -0.63638E-02 -0.41163E+02  0.41978E+02 -0.41194E+02  0.35167E+02 -0.47537E+01 -0.12739E+03 -0.21307E+03 -0.56410E+03  0.00000E+00  0.31806E-02  0.13901E+02  0.43581E+02  0.24036E+01   1416  0.00000E+00      0.000
     192.0000  0.00000E+00  0.36512E+00  0.66217E-06  0.36512E+00 -0.61816E-02 -0.41163E+02  0.42343E+02 -0.41194E+02  0.35532E+02 -0.47600E+01 -0.25871E+03 -0.27098E+03 -0.56868E+03  0.00000E+00  0.31806E-02  0.13544E+02  0.43581E+02  0.24036E+01   1423  0.00000E+00      0.000
     193.0000 -0.77451E-01  0.39133E+00 -0.77451E-01  0.39133E+00 -0.60074E-02 -0.41240E+02  0.42734E+02 -0.41272E+02  0.35923E+02 -0.47661E+01 -0.32139E+03 -0.33270E+03 -0.57305E+03  0.00000E+00  0.31871E-02  0.13224E+02  0.43661E+02  0.24061E+01   1436  0.00000E+00      0.000
     194.0000  0.00000E+00  0.46122E+00  0.80094E-07  0.46122E+00 -0.58545E-02 -0.41240E+02  0.43195E+02 -0.41272E+02  0.36384E+02 -0.47720E+01 -0.44417E+03 -0.41613E+03 -0.57688E+03  0.00000E+00  0.31871E-02  0.12775E+02  0.43661E+02  0.24061E+01   1439  0.00000E+00      0.000
     195.0000  0.14237E-01  0.52913E+00  0.14237E-01  0.52913E+00 -0.57631E-02 -0.41226E+02  0.43725E+02 -0.41259E+02  0.36913E+02 -0.47778E+01 -0.64851E+03 -0.54051E+03 -0.57931E+03  0.00000E+00  0.31871E-02  0.12248E+02  0.43661E+02  0.24198E+01   1441  0.00000E+00      0.000
     196.0000  0.00000E+00  0.56144E+00 -0.12107E-07  0.56144E+00 -0.57441E-02 -0.41226E+02  0.44286E+02 -0.41259E+02  0.37475E+02 -0.47835E+01 -0.10102E+04 -0.74030E+03 -0.57974E+03  0.00000E+00  0.31871E-02  0.11697E+02  0.43661E+02  0.24198E+01   1443  0.00000E+00      0.000
     197.0000  0.11772E-01  0.57883E+00  0.19221E-01  0.45752E+00 -0.58245E-02 -0.41214E+02  0.44865E+02 -0.41240E+02  0.37932E+02 -0.47893E+01 -0.23883E+04 -0.11660E+04 -0.57769E+03  0.00000E+00  0.31871E-02  0.11118E+02  0.43661E+02  0.24390E+01   1444  0.00000E+00      0.000
     198.0000  0.00000E+00  0.56550E+00  0.29890E-02  0.33974E+00 -0.59574E-02 -0.41214E+02  0.45430E+02 -0.41237E+02  0.38272E+02 -0.47953E+01 -0.37572E+04 -0.18158E+04 -0.57435E+03  0.00000E+00  0.31871E-02  0.10655E+02  0.43661E+02  0.24420E+01   1445  0.00000E+00      0.000
     199.0000  0.58660E-02  0.56150E+00  0.90532E-02  0.25621E+00 -0.61112E-02 -0.41208E+02  0.45992E+02 -0.41228E+02  0.38528E+02 -0.48014E+01 -0.73345E+04 -0.26445E+04 -0.57051E+03  0.00000E+00  0.31871E-02  0.10303E+02  0.43661E+02  0.24510E+01   1446  0.00000E+00      0.000
     200.0000  0.55080E-02  0.53543E+00  0.59191E-02  0.19528E+00 -0.62572E-02 -0.41203E+02  0.46527E+02 -0.41222E+02  0.38724E+02 -0.48076E+01 -0.11301E+05 -0.34586E+04 -0.56679E+03  0.00000E+00  0.31871E-02  0.10035E+02  0.43661E+02  0.24570E+01   1447  0.00000E+00      0.000
     201.0000  0.00000E+00  0.57291E+00  0.11642E-09  0.16561E+00 -0.63877E-02 -0.41203E+02  0.47100E+02 -0.41222E+02  0.38889E+02 -0.48140E+01 -0.92231E+04 -0.40041E+04 -0.56368E+03  0.00000E+00  0.31871E-02  0.98332E+01  0.43661E+02  0.24570E+01   1448  0.00000E+00      0.000
     202.0000  0.00000E+00  0.53378E+00  0.46566E-09  0.13230E+00 -0.64785E-02 -0.41203E+02  0.47634E+02 -0.41222E+02  0.39021E+02 -0.48205E+01 -0.90818E+04 -0.44996E+04 -0.56120E+03  0.00000E+00  0.31871E-02  0.96611E+01  0.43661E+02  0.24570E+01   1449  0.00000E+00      0.000
     203.0000  0.00000E+00  0.51618E+00 -0.52387E-09  0.11151E+00 -0.65471E-02 -0.41203E+02  0.48150E+02 -0.41222E+02  0.39133E+02 -0.48271E+01 -0.86348E+04 -0.48292E+04 -0.55970E+03  0.00000E+00  0.31871E-02  0.95223E+01  0.43661E+02  0.24570E+01   1450  0.00000E+00      0.000
     204.0000  0.00000E+00  0.48508E+00 -0.85856E-09  0.93890E-01 -0.65768E-02 -0.41203E+02  0.48635E+02 -0.41222E+02  0.39227E+02 -0.48336E+01 -0.84604E+04 -0.50988E+04 -0.55890E+03  0.00000E+00  0.31871E-02  0.94042E+01  0.43661E+02  0.24570E+01   1451  0.00000E+00      0.000
     205.0000 -0.81000E+00  0.34067E+00 -0.81000E+00  0.22438E+00 -0.65884E-02 -0.42013E+02  0.48976E+02 -0.42032E+02  0.39397E+02 -0.48402E+01 -0.35518E+03 -0.30500E+04 -0.55848E+03  0.00000E+00  0.32230E-02  0.10042E+02  0.44471E+02  0.24570E+01   1488  0.00000E+00      0.000
     206.0000  0.37830E-02  0.48829E+00  0.37830E-02  0.35275E+00 -0.65717E-02 -0.42009E+02  0.49464E+02 -0.42028E+02  0.39746E+02 -0.48468E+01 -0.11175E+04 -0.29913E+04 -0.55890E+03  0.00000E+00  0.32230E-02  0.96884E+01  0.44471E+02  0.24606E+01   1498  0.00000E+00      0.000
     207.0000  0.47830E-02  0.51374E+00  0.67731E-02  0.26124E+00 -0.65264E-02 -0.42004E+02  0.49978E+02 -0.42023E+02  0.40051E+02 -0.48533E+01 -0.26174E+04 -0.39211E+04 -0.56003E+03  0.00000E+00  0.32230E-02  0.93250E+01  0.44471E+02  0.24663E+01   1501  0.00000E+00      0.000
     208.0000 -0.10000E-01  0.44690E+00 -0.95430E-02  0.15446E+00 -0.64633E-02 -0.42014E+02  0.50425E+02 -0.42032E+02  0.40245E+02 -0.48598E+01 -0.36556E+04 -0.48457E+04 -0.56162E+03  0.45701E-03  0.35225E-02  0.91214E+01  0.44480E+02  0.24663E+01   1514  0.00000E+00      0.000
     209.0000 -0.50000E+00  0.43960E+00 -0.50000E+00  0.22245E+00 -0.63820E-02 -0.42514E+02  0.50864E+02 -0.42532E+02  0.40433E+02 -0.48663E+01 -0.49813E+03 -0.40478E+04 -0.56365E+03  0.00000E+00  0.35577E-02  0.94305E+01  0.44980E+02  0.24663E+01   1539  0.00000E+00      0.000
     210.0000 -0.80000E-01  0.34604E+00 -0.80000E-01  0.20151E+00 -0.62852E-02 -0.42594E+02  0.51211E+02 -0.42612E+02  0.40627E+02 -0.48726E+01 -0.90915E+03 -0.37892E+04 -0.56609E+03  0.00000E+00  0.35811E-02  0.93119E+01  0.45060E+02  0.24663E+01   1552  0.00000E+00      0.000
     211.0000 -0.40000E+01  0.55848E-01 -0.40000E+01  0.55848E-01 -0.61764E-02 -0.46594E+02  0.51266E+02 -0.46612E+02  0.40674E+02 -0.48788E+01 -0.10448E+03 -0.37858E+03 -0.56882E+03  0.00000E+00  0.36536E-02  0.13257E+02  0.49060E+02  0.24663E+01   1622  0.00000E+00      0.000
     212.0000  0.44610E-02  0.39679E+00  0.44620E-02  0.39679E+00 -0.60566E-02 -0.46590E+02  0.51663E+02 -0.46608E+02  0.41071E+02 -0.48849E+01 -0.27431E+03 -0.30233E+03 -0.57183E+03  0.00000E+00  0.36536E-02  0.12858E+02  0.49060E+02  0.24707E+01   1638  0.00000E+00      0.000
     213.0000  0.31752E-01  0.43126E+00  0.31752E-01  0.43126E+00 -0.59279E-02 -0.46558E+02  0.52094E+02 -0.46576E+02  0.41503E+02 -0.48909E+01 -0.39881E+03 -0.39225E+03 -0.57506E+03  0.00000E+00  0.36536E-02  0.12396E+02  0.49060E+02  0.25023E+01   1642  0.00000E+00      0.000
     214.0000  0.28959E-01  0.43937E+00  0.28959E-01  0.43937E+00 -0.57950E-02 -0.46529E+02  0.52534E+02 -0.46548E+02  0.41942E+02 -0.48967E+01 -0.56947E+03 -0.50522E+03 -0.57840E+03  0.00000E+00  0.36536E-02  0.11926E+02  0.49060E+02  0.25311E+01   1644  0.00000E+00      0.000
     215.0000 -0.93000E+00  0.13893E+00 -0.93000E+00  0.13893E+00 -0.56654E-02 -0.47459E+02  0.52673E+02 -0.47477E+02  0.42081E+02 -0.49025E+01 -0.22156E+03 -0.36790E+03 -0.58165E+03  0.00000E+00  0.37288E-02  0.12708E+02  0.49990E+02  0.25311E+01   1660  0.00000E+00      0.000
     216.0000  0.00000E+00  0.40465E+00  0.20117E-06  0.40465E+00 -0.55531E-02 -0.47459E+02  0.53077E+02 -0.47479E+02  0.42485E+02 -0.49080E+01 -0.39714E+03 -0.42624E+03 -0.58446E+03  0.00000E+00  0.37288E-02  0.12342E+02  0.49990E+02  0.25311E+01   1664  0.00000E+00      0.000
     217.0000  0.91980E-02  0.45022E+00  0.91982E-02  0.45022E+00 -0.54735E-02 -0.47450E+02  0.53528E+02 -0.47470E+02  0.42936E+02 -0.49135E+01 -0.57313E+03 -0.53731E+03 -0.58644E+03  0.00000E+00  0.37288E-02  0.11893E+02  0.49990E+02  0.25400E+01   1666  0.00000E+00      0.000
     218.0000  0.30999E-01  0.44242E+00  0.30999E-01  0.44242E+00 -0.54279E-02 -0.47419E+02  0.53970E+02 -0.47439E+02  0.43378E+02 -0.49190E+01 -0.92615E+03 -0.70586E+03 -0.58766E+03  0.00000E+00  0.37288E-02  0.11410E+02  0.49990E+02  0.25711E+01   1668  0.00000E+00      0.000
     219.0000 -0.26000E+00  0.41815E+00 -0.26000E+00  0.41815E+00 -0.54087E-02 -0.47679E+02  0.54388E+02 -0.47699E+02  0.43796E+02 -0.49244E+01 -0.54091E+03 -0.76216E+03 -0.58811E+03  0.00000E+00  0.37348E-02  0.11246E+02  0.50250E+02  0.25711E+01   1681  0.00000E+00      0.000
     220.0000  0.00000E+00  0.33539E+00  0.27940E-07  0.33539E+00 -0.54237E-02 -0.47679E+02  0.54724E+02 -0.47698E+02  0.44132E+02 -0.49298E+01 -0.10236E+04 -0.94376E+03 -0.58774E+03  0.00000E+00  0.37348E-02  0.10884E+02  0.50250E+02  0.25716E+01   1685  0.00000E+00      0.000
     221.0000 -0.37000E+00  0.29479E+00 -0.37000E+00  0.29479E+00 -0.54609E-02 -0.48049E+02  0.55018E+02 -0.48068E+02  0.44426E+02 -0.49352E+01 -0.46903E+03 -0.88900E+03 -0.58681E+03  0.00000E+00  0.37450E-02  0.10954E+02  0.50620E+02  0.25716E+01   1698  0.00000E+00      0.000
     222.0000 -0.46000E+00  0.15935E+00 -0.46000E+00  0.15935E+00 -0.55110E-02 -0.48509E+02  0.55178E+02 -0.48528E+02  0.44586E+02 -0.49407E+01 -0.36384E+03 -0.73687E+03 -0.58556E+03  0.00000E+00  0.43094E-02  0.11226E+02  0.51080E+02  0.25716E+01   1702  0.00000E+00      0.000
     223.0000 -0.94000E+00  0.14809E+00 -0.94000E+00  0.14809E+00 -0.55617E-02 -0.49449E+02  0.55326E+02 -0.49468E+02  0.44734E+02 -0.49463E+01 -0.22899E+03 -0.50244E+03 -0.58428E+03  0.00000E+00  0.43122E-02  0.12013E+02  0.52020E+02  0.25716E+01   1716  0.00000E+00      0.000
     224.0000 -0.20000E-01  0.27581E+00 -0.20000E-01  0.27581E+00 -0.56054E-02 -0.49469E+02  0.55602E+02 -0.49488E+02  0.45010E+02 -0.49519E+01 -0.42177E+03 -0.51138E+03 -0.58318E+03  0.00000E+00  0.43441E-02  0.11753E+02  0.52040E+02  0.25716E+01   1729  0.00000E+00      0.000
     225.0000 -0.14283E-01  0.39419E+00 -0.14283E-01  0.39419E+00 -0.56357E-02 -0.49483E+02  0.55996E+02 -0.49502E+02  0.45404E+02 -0.49575E+01 -0.59244E+03 -0.61874E+03 -0.58242E+03  0.00000E+00  0.43737E-02  0.11368E+02  0.52060E+02  0.25773E+01   1742  0.00000E+00      0.000
     226.0000  0.00000E+00  0.43790E+00 -0.27940E-08  0.43790E+00 -0.56490E-02 -0.49483E+02  0.56434E+02 -0.49502E+02  0.45842E+02 -0.49631E+01 -0.90061E+03 -0.80629E+03 -0.58209E+03  0.00000E+00  0.43737E-02  0.10936E+02  0.52060E+02  0.25773E+01   1745  0.00000E+00      0.000
     227.0000  0.27677E-01  0.45481E+00  0.28553E-01  0.45170E+00 -0.56460E-02 -0.49455E+02  0.56889E+02 -0.49474E+02  0.46294E+02 -0.49688E+01 -0.20010E+04 -0.11605E+04 -0.58215E+03  0.00000E+00  0.43737E-02  0.10453E+02  0.52060E+02  0.26054E+01   1747  0.00000E+00      0.000
     228.0000  0.40259E-01  0.45367E+00  0.43844E-01  0.37020E+00 -0.56311E-02 -0.49415E+02  0.57342E+02 -0.49429E+02  0.46690E+02 -0.49744E+01 -0.29101E+05 -0.24173E+04 -0.58253E+03  0.00000E+00  0.43737E-02  0.99706E+01  0.52060E+02  0.26509E+01   1749  0.00000E+00      0.000
     229.0000 -0.20000E+01  0.33770E+00 -0.20000E+01  0.33770E+00 -0.56085E-02 -0.51415E+02  0.57680E+02 -0.51429E+02  0.47015E+02 -0.49800E+01 -0.17871E+03 -0.69383E+03 -0.58309E+03  0.00000E+00  0.43915E-02  0.11641E+02  0.54060E+02  0.26509E+01   1805  0.00000E+00      0.000
     230.0000 -0.20423E-01  0.35705E+00 -0.20423E-01  0.35705E+00 -0.55769E-02 -0.51436E+02  0.58037E+02 -0.51449E+02  0.47373E+02 -0.49856E+01 -0.43200E+03 -0.60959E+03 -0.58389E+03  0.00000E+00  0.43964E-02  0.11299E+02  0.54100E+02  0.26705E+01   1819  0.00000E+00      0.000
     231.0000  0.14949E-01  0.32828E+00  0.14949E-01  0.32828E+00 -0.55367E-02 -0.51421E+02  0.58365E+02 -0.51434E+02  0.47701E+02 -0.49912E+01 -0.64531E+03 -0.70826E+03 -0.58490E+03  0.00000E+00  0.43964E-02  0.10943E+02  0.54100E+02  0.26856E+01   1822  0.00000E+00      0.000
     232.0000 -0.18400E+01  0.10320E+00 -0.18400E+01  0.10320E+00 -0.54897E-02 -0.53261E+02  0.58468E+02 -0.53274E+02  0.47804E+02 -0.49967E+01 -0.15857E+03 -0.35776E+03 -0.58607E+03  0.00000E+00  0.44526E-02  0.12672E+02  0.55940E+02  0.26856E+01   1844  0.00000E+00      0.000
     233.0000  0.00000E+00  0.32381E+00 -0.11921E-06  0.32381E+00 -0.54346E-02 -0.53261E+02  0.58792E+02 -0.53274E+02  0.48128E+02 -0.50021E+01 -0.32499E+03 -0.36830E+03 -0.58746E+03  0.00000E+00  0.44526E-02  0.12367E+02  0.55940E+02  0.26856E+01   1851  0.00000E+00      0.000
     234.0000 -0.22500E+01  0.38161E+00 -0.22500E+01  0.38161E+00 -0.53711E-02 -0.55511E+02  0.59174E+02 -0.55524E+02  0.48509E+02 -0.50075E+01 -0.12986E+03 -0.20576E+03 -0.58905E+03  0.00000E+00  0.44671E-02  0.14231E+02  0.58190E+02  0.26856E+01   1868  0.00000E+00      0.000
     235.0000 -0.11400E+01  0.18803E+00 -0.11400E+01  0.18803E+00 -0.53009E-02 -0.56651E+02  0.59362E+02 -0.56664E+02  0.48697E+02 -0.50129E+01 -0.14604E+03 -0.18154E+03 -0.59081E+03  0.00000E+00  0.45155E-02  0.15175E+02  0.59330E+02  0.26856E+01   1881  0.00000E+00      0.000
     236.0000  0.27197E-01  0.34622E+00  0.27197E-01  0.34622E+00 -0.52321E-02 -0.56623E+02  0.59708E+02 -0.56638E+02  0.49044E+02 -0.50181E+01 -0.23976E+03 -0.23650E+03 -0.59254E+03  0.00000E+00  0.45155E-02  0.14836E+02  0.59330E+02  0.27118E+01   1885  0.00000E+00      0.000
     237.0000  0.47700E-03  0.31270E+00  0.47723E-03  0.31270E+00 -0.52496E-02 -0.56623E+02  0.60021E+02 -0.56637E+02  0.49356E+02 -0.50234E+01 -0.29564E+03 -0.28496E+03 -0.59220E+03  0.00000E+00  0.45155E-02  0.14506E+02  0.59340E+02  0.27226E+01   1887  0.00000E+00      0.000
     238.0000  0.92490E-02  0.39081E+00  0.92490E-02  0.39081E+00 -0.54808E-02 -0.56614E+02  0.60412E+02 -0.56629E+02  0.49747E+02 -0.50288E+01 -0.36480E+03 -0.33883E+03 -0.58613E+03  0.00000E+00  0.45155E-02  0.14140E+02  0.59340E+02  0.27309E+01   1889  0.00000E+00      0.000
     239.0000  0.17070E-01  0.37098E+00  0.17070E-01  0.37098E+00 -0.60310E-02 -0.56597E+02  0.60783E+02 -0.56612E+02  0.50118E+02 -0.50346E+01 -0.45724E+03 -0.40326E+03 -0.57228E+03  0.00000E+00  0.45155E-02  0.13736E+02  0.59340E+02  0.27482E+01   1891  0.00000E+00      0.000
     240.0000 -0.13000E+00  0.24054E+00 -0.13000E+00  0.24054E+00 -0.68231E-02 -0.56727E+02  0.61023E+02 -0.56742E+02  0.50359E+02 -0.50411E+01 -0.40686E+03 -0.41834E+03 -0.55265E+03  0.00000E+00  0.45481E-02  0.13618E+02  0.59470E+02  0.27482E+01   1904  0.00000E+00      0.000
     241.0000 -0.11800E+01  0.62330E-01 -0.11800E+01  0.62330E-01 -0.77354E-02 -0.57907E+02  0.61085E+02 -0.57922E+02  0.50421E+02 -0.50484E+01 -0.18039E+03 -0.27132E+03 -0.52975E+03  0.00000E+00  0.45927E-02  0.14726E+02  0.60649E+02  0.27482E+01   1919  0.00000E+00      0.000
     242.0000 -0.69000E+00  0.34808E-01 -0.69000E+00  0.34808E-01 -0.85842E-02 -0.58597E+02  0.61120E+02 -0.58612E+02  0.50456E+02 -0.50567E+01 -0.18402E+03 -0.22897E+03 -0.50845E+03  0.00000E+00  0.45995E-02  0.15373E+02  0.61339E+02  0.27482E+01   1932  0.00000E+00      0.000
     243.0000  0.00000E+00  0.12010E+00 -0.37230E-06  0.12010E+00 -0.92833E-02 -0.58597E+02  0.61240E+02 -0.58612E+02  0.50576E+02 -0.50657E+01 -0.25775E+03 -0.26027E+03 -0.49089E+03  0.00000E+00  0.45995E-02  0.15265E+02  0.61339E+02  0.27482E+01   1936  0.00000E+00      0.000
     244.0000 -0.61898E-01  0.26963E+00 -0.61898E-01  0.26963E+00 -0.10379E-01 -0.58658E+02  0.61510E+02 -0.58674E+02  0.50846E+02 -0.50755E+01 -0.29652E+03 -0.29589E+03 -0.47774E+03  0.00000E+00  0.46369E-02  0.15049E+02  0.61410E+02  0.27563E+01   1949  0.00000E+00      0.000
     245.0000  0.23198E-01  0.26016E+00  0.23198E-01  0.26016E+00 -0.11970E-01 -0.58635E+02  0.61770E+02 -0.58651E+02  0.51106E+02 -0.50870E+01 -0.36582E+03 -0.34086E+03 -0.46286E+03  0.00000E+00  0.46369E-02  0.14752E+02  0.61410E+02  0.27795E+01   1952  0.00000E+00      0.000
     246.0000 -0.70000E-01  0.31391E+00 -0.70000E-01  0.31391E+00 -0.13700E-01 -0.58705E+02  0.62084E+02 -0.58721E+02  0.51420E+02 -0.50999E+01 -0.38636E+03 -0.37772E+03 -0.44673E+03  0.00000E+00  0.46504E-02  0.14496E+02  0.61480E+02  0.27795E+01   1965  0.00000E+00      0.000
     247.0000 -0.22600E+01  0.87535E-01 -0.22600E+01  0.87535E-01 -0.15361E-01 -0.60965E+02  0.62172E+02 -0.60981E+02  0.51507E+02 -0.51145E+01 -0.12482E+03 -0.18199E+03 -0.43119E+03  0.00000E+00  0.47069E-02  0.16651E+02  0.63739E+02  0.27795E+01   1984  0.00000E+00      0.000
     248.0000 -0.10000E+00  0.15122E+00 -0.99999E-01  0.15122E+00 -0.16767E-01 -0.61065E+02  0.62323E+02 -0.61081E+02  0.51658E+02 -0.51307E+01 -0.20956E+03 -0.21483E+03 -0.41805E+03  0.00000E+00  0.47229E-02  0.16585E+02  0.63839E+02  0.27795E+01   1997  0.00000E+00      0.000
     249.0000 -0.45000E+00  0.58143E-01 -0.45000E+00  0.58143E-01 -0.18173E-01 -0.61515E+02  0.62381E+02 -0.61531E+02  0.51717E+02 -0.51483E+01 -0.18878E+03 -0.20894E+03 -0.40486E+03  0.00000E+00  0.47461E-02  0.16958E+02  0.64289E+02  0.27795E+01   2010  0.00000E+00      0.000
     250.0000 -0.27500E+01  0.54197E-01 -0.27500E+01  0.54197E-01 -0.20075E-01 -0.64265E+02  0.62435E+02 -0.64281E+02  0.51771E+02 -0.51674E+01 -0.97707E+02 -0.11928E+03 -0.38715E+03  0.00000E+00  0.47471E-02  0.19635E+02  0.67039E+02  0.27795E+01   2025  0.00000E+00      0.000
     251.0000  0.15407E-01  0.23640E+00  0.15407E-01  0.23640E+00 -0.27629E-01 -0.64250E+02  0.62672E+02 -0.64266E+02  0.52007E+02 -0.51914E+01 -0.17467E+03 -0.16666E+03 -0.35974E+03  0.00000E+00  0.47471E-02  0.19389E+02  0.67039E+02  0.27942E+01   2030  0.00000E+00      0.000
     252.0000  0.00000E+00  0.24041E+00 -0.80094E-06  0.24041E+00 -0.42766E-01 -0.64250E+02  0.62912E+02 -0.64266E+02  0.52248E+02 -0.52289E+01 -0.20855E+03 -0.19649E+03 -0.30687E+03  0.00000E+00  0.47471E-02  0.19113E+02  0.67039E+02  0.27942E+01   2033  0.00000E+00      0.000
     253.0000  0.17435E-01  0.23945E+00  0.17434E-01  0.23945E+00 -0.70007E-01 -0.64232E+02  0.63151E+02 -0.64249E+02  0.52487E+02 -0.52930E+01 -0.23955E+03 -0.22372E+03 -0.27021E+03  0.00000E+00  0.47471E-02  0.18791E+02  0.67039E+02  0.28116E+01   2035  0.00000E+00      0.000
     254.0000 -0.67814E-01  0.29635E+00 -0.67814E-01  0.29635E+00 -0.86675E-01 -0.64300E+02  0.63448E+02 -0.64317E+02  0.52783E+02 -0.53732E+01 -0.25872E+03 -0.24631E+03 -0.24720E+03  0.00000E+00  0.47613E-02  0.18483E+02  0.67109E+02  0.28138E+01   2048  0.00000E+00      0.000
     255.0000  0.00000E+00  0.25100E+00  0.17928E-06  0.25100E+00 -0.97149E-01 -0.64300E+02  0.63699E+02 -0.64316E+02  0.53034E+02 -0.54668E+01 -0.29376E+03 -0.27152E+03 -0.23860E+03  0.00000E+00  0.47613E-02  0.18127E+02  0.67109E+02  0.28141E+01   2051  0.00000E+00      0.000
     256.0000  0.64869E-01  0.27206E+00  0.64869E-01  0.27206E+00 -0.10151E+00 -0.64235E+02  0.63971E+02 -0.64252E+02  0.53306E+02 -0.55677E+01 -0.34811E+03 -0.30368E+03 -0.23639E+03  0.00000E+00  0.47613E-02  0.17696E+02  0.67109E+02  0.28788E+01   2053  0.00000E+00      0.000
     257.0000  0.67989E-01  0.26414E+00  0.67989E-01  0.26415E+00 -0.10005E+00 -0.64167E+02  0.64235E+02 -0.64184E+02  0.53571E+02 -0.56685E+01 -0.40313E+03 -0.33822E+03 -0.23706E+03  0.00000E+00  0.47613E-02  0.17259E+02  0.67109E+02  0.29469E+01   2055  0.00000E+00      0.000
     258.0000  0.00000E+00  0.18016E+00  0.20995E-02  0.18016E+00 -0.93806E-01 -0.64167E+02  0.64415E+02 -0.64181E+02  0.53751E+02 -0.57623E+01 -0.42082E+03 -0.36357E+03 -0.24008E+03  0.00000E+00  0.47613E-02  0.16901E+02  0.67109E+02  0.29490E+01   2056  0.00000E+00      0.000
     259.0000  0.62953E-01  0.26962E+00  0.60717E-01  0.26962E+00 -0.88080E-01 -0.64104E+02  0.64685E+02 -0.64121E+02  0.54020E+02 -0.58504E+01 -0.47837E+03 -0.38958E+03 -0.24509E+03  0.00000E+00  0.47613E-02  0.16570E+02  0.67109E+02  0.30097E+01   2057  0.00000E+00      0.000
     260.0000  0.22970E-01  0.21339E+00  0.24376E-01  0.21339E+00 -0.83613E-01 -0.64081E+02  0.64898E+02 -0.64096E+02  0.54234E+02 -0.59340E+01 -0.52635E+03 -0.42615E+03 -0.25107E+03  0.00000E+00  0.47613E-02  0.16194E+02  0.67109E+02  0.30341E+01   2058  0.00000E+00      0.000
     261.0000 -0.40800E+01  0.16310E-01 -0.40800E+01  0.16310E-01 -0.79052E-01 -0.68161E+02  0.64914E+02 -0.68176E+02  0.54250E+02 -0.60152E+01 -0.87165E+02 -0.11781E+03 -0.25723E+03  0.00000E+00  0.48106E-02  0.20175E+02  0.71189E+02  0.30341E+01   2085  0.00000E+00      0.000
     262.0000  0.49283E-01  0.20800E+00  0.49282E-01  0.20800E+00 -0.77826E-01 -0.68112E+02  0.65122E+02 -0.68127E+02  0.54458E+02 -0.60928E+01 -0.17854E+03 -0.17035E+03 -0.25867E+03  0.00000E+00  0.48106E-02  0.19855E+02  0.71189E+02  0.30830E+01   2092  0.00000E+00      0.000
     263.0000  0.73214E-01  0.22262E+00  0.73215E-01  0.22262E+00 -0.89535E-01 -0.68039E+02  0.65345E+02 -0.68054E+02  0.54681E+02 -0.61779E+01 -0.22009E+03 -0.20346E+03 -0.24323E+03  0.00000E+00  0.48106E-02  0.19479E+02  0.71189E+02  0.31561E+01   2095  0.00000E+00      0.000
     264.0000  0.71653E-01  0.21592E+00  0.71653E-01  0.21592E+00 -0.11281E+00 -0.67967E+02  0.65561E+02 -0.67983E+02  0.54897E+02 -0.62854E+01 -0.25411E+03 -0.23133E+03 -0.23067E+03  0.00000E+00  0.48106E-02  0.19081E+02  0.71189E+02  0.32278E+01   2097  0.00000E+00      0.000
