

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   415.00000 -0.844319E+02  0.739724E+02 -0.844460E+02  0.625698E+02 -0.194786E+02   -600.098   -475.073   -298.955     415
   416.00000 -0.843600E+02  0.740529E+02 -0.843734E+02  0.626504E+02 -0.195013E+02   -813.580   -527.236   -301.462     416
   417.00000 -0.843184E+02  0.741634E+02 -0.843326E+02  0.627609E+02 -0.195231E+02   -858.657   -558.962   -304.195     417
   418.00000 -0.842953E+02  0.742577E+02 -0.843090E+02  0.628552E+02 -0.195443E+02   -897.486   -597.360   -307.675     418
   419.00000 -0.842639E+02  0.743852E+02 -0.842785E+02  0.629827E+02 -0.195649E+02  -1028.925   -636.389   -311.325     419
   420.00000 -0.841917E+02  0.745065E+02 -0.842058E+02  0.631036E+02 -0.195850E+02  -2180.024   -748.687   -315.023     420
   421.00000 -0.841419E+02  0.746540E+02 -0.841558E+02  0.632490E+02 -0.196046E+02  -3466.792   -869.307   -318.776     421
   422.00000 -0.840934E+02  0.747924E+02 -0.841048E+02  0.633803E+02 -0.196237E+02 -10449.504  -1147.316   -322.573     422
   423.00000 -0.840956E+02  0.749319E+02 -0.841071E+02  0.635143E+02 -0.196425E+02  -3256.693  -1099.886   -326.404     423
   424.00000 -0.841098E+02  0.750473E+02 -0.841214E+02  0.636260E+02 -0.196608E+02  -2190.981  -1109.268   -330.285     424
   425.00000 -0.840953E+02  0.751626E+02 -0.841066E+02  0.637362E+02 -0.196785E+02  -4044.565  -1239.588   -334.216     425
   426.00000 -0.842153E+02  0.752318E+02 -0.842267E+02  0.638040E+02 -0.196957E+02   -866.043  -1004.649   -338.182     426
   427.00000 -0.842353E+02  0.754096E+02 -0.842467E+02  0.639807E+02 -0.197124E+02  -1327.641  -1109.849   -342.180     427
   428.00000 -0.842353E+02  0.755847E+02 -0.842466E+02  0.641510E+02 -0.197285E+02  -1966.078  -1288.833   -346.201     428
   429.00000 -0.848853E+02  0.756271E+02 -0.848965E+02  0.641930E+02 -0.197441E+02   -267.769   -735.709   -350.232     429
   430.00000 -0.849553E+02  0.756837E+02 -0.849666E+02  0.642496E+02 -0.197592E+02   -443.211   -646.369   -354.268     430
   431.00000 -0.849532E+02  0.757690E+02 -0.849646E+02  0.643348E+02 -0.197736E+02   -586.599   -654.454   -358.310     431
   432.00000 -0.849532E+02  0.758146E+02 -0.849642E+02  0.643805E+02 -0.197875E+02   -657.348   -666.116   -362.350     432
   433.00000 -0.853032E+02  0.758763E+02 -0.853142E+02  0.644422E+02 -0.198009E+02   -307.374   -553.060   -366.387     433
   434.00000 -0.852925E+02  0.760124E+02 -0.853041E+02  0.645783E+02 -0.198137E+02   -511.908   -574.615   -370.418     434
   435.00000 -0.852925E+02  0.761845E+02 -0.853044E+02  0.647503E+02 -0.198259E+02   -624.191   -630.505   -374.438     435
   436.00000 -0.855025E+02  0.762562E+02 -0.855144E+02  0.648220E+02 -0.198377E+02   -380.854   -571.717   -378.462     436
   437.00000 -0.856626E+02  0.764434E+02 -0.856744E+02  0.650093E+02 -0.198490E+02   -394.795   -573.246   -382.561     437
   438.00000 -0.856626E+02  0.766226E+02 -0.856743E+02  0.651885E+02 -0.198596E+02   -590.910   -630.906   -387.370     438
   439.00000 -0.856626E+02  0.767639E+02 -0.856740E+02  0.653298E+02 -0.198699E+02   -720.539   -693.408   -392.263     439
   440.00000 -0.856348E+02  0.769324E+02 -0.856467E+02  0.654983E+02 -0.198800E+02  -1032.211   -791.053   -396.833     440
   441.00000 -0.857348E+02  0.771071E+02 -0.857467E+02  0.656730E+02 -0.198899E+02   -667.001   -818.136   -401.201     441
   442.00000 -0.858448E+02  0.772842E+02 -0.858567E+02  0.658501E+02 -0.198995E+02   -613.503   -844.585   -405.357     442
   443.00000 -0.858448E+02  0.773742E+02 -0.858559E+02  0.659400E+02 -0.199089E+02   -910.320   -902.820   -409.368     443
   444.00000 -0.858309E+02  0.775352E+02 -0.858429E+02  0.661011E+02 -0.199181E+02  -1256.900  -1002.552   -413.254     444
   445.00000 -0.858284E+02  0.776975E+02 -0.858404E+02  0.662633E+02 -0.199271E+02  -1553.522  -1148.462   -417.051     445
   446.00000 -0.858284E+02  0.777953E+02 -0.858386E+02  0.663583E+02 -0.199358E+02  -1966.774  -1337.554   -420.765     446
   447.00000 -0.863384E+02  0.778752E+02 -0.863486E+02  0.664375E+02 -0.199444E+02   -317.630   -925.992   -424.458     447
   448.00000 -0.873984E+02  0.779806E+02 -0.874086E+02  0.665428E+02 -0.199528E+02   -163.267   -532.048   -428.098     448
   449.00000 -0.882384E+02  0.780789E+02 -0.882486E+02  0.666411E+02 -0.199611E+02   -151.287   -314.805   -431.703     449
   450.00000 -0.882384E+02  0.782171E+02 -0.882488E+02  0.667794E+02 -0.199691E+02   -266.125   -316.107   -435.281     450
   451.00000 -0.882384E+02  0.783729E+02 -0.882489E+02  0.669351E+02 -0.199769E+02   -333.156   -355.594   -438.830     451
   452.00000 -0.882584E+02  0.784983E+02 -0.882689E+02  0.670606E+02 -0.199846E+02   -370.220   -387.329   -442.327     452
   453.00000 -0.883284E+02  0.785689E+02 -0.883389E+02  0.671311E+02 -0.199921E+02   -355.315   -396.040   -445.683     453
   454.00000 -0.883484E+02  0.787555E+02 -0.883589E+02  0.673178E+02 -0.199994E+02   -435.722   -442.774   -448.763     454
   455.00000 -0.882993E+02  0.790012E+02 -0.883102E+02  0.675634E+02 -0.200065E+02   -660.042   -530.753   -451.376     455
   456.00000 -0.882498E+02  0.792301E+02 -0.882606E+02  0.677924E+02 -0.200135E+02  -1010.373   -650.033   -453.466     456
   457.00000 -0.882498E+02  0.794359E+02 -0.882603E+02  0.679982E+02 -0.200204E+02  -1079.036   -756.819   -455.091     457
   458.00000 -0.883798E+02  0.795382E+02 -0.883903E+02  0.681004E+02 -0.200273E+02   -586.996   -710.640   -456.407     458
   459.00000 -0.883998E+02  0.796845E+02 -0.884103E+02  0.682467E+02 -0.200341E+02   -794.189   -764.057   -457.398     459
   460.00000 -0.883998E+02  0.798266E+02 -0.884103E+02  0.683888E+02 -0.200408E+02  -1003.346   -839.724   -458.190     460
   461.00000 -0.883943E+02  0.800356E+02 -0.884053E+02  0.685979E+02 -0.200475E+02  -1354.829   -980.249   -458.940     461
   462.00000 -0.883943E+02  0.802677E+02 -0.884054E+02  0.688281E+02 -0.200542E+02  -1833.463  -1203.376   -459.744     462
   463.00000 -0.889943E+02  0.804034E+02 -0.890054E+02  0.689633E+02 -0.200608E+02   -283.540   -822.654   -460.624     463
   464.00000 -0.889943E+02  0.805154E+02 -0.890054E+02  0.690754E+02 -0.200674E+02   -585.670   -793.912   -461.663     464
   465.00000 -0.889943E+02  0.807423E+02 -0.890063E+02  0.693023E+02 -0.200739E+02   -807.391   -886.281   -462.895     465
   466.00000 -0.889943E+02  0.810465E+02 -0.890073E+02  0.696064E+02 -0.200803E+02  -1179.778  -1097.667   -464.340     466
   467.00000 -0.889943E+02  0.812326E+02 -0.890057E+02  0.697902E+02 -0.200866E+02  -1701.037  -1377.811   -465.979     467
   468.00000 -0.891643E+02  0.813226E+02 -0.891757E+02  0.698784E+02 -0.200929E+02   -636.010  -1255.958   -467.765     468
   469.00000 -0.891643E+02  0.815025E+02 -0.891763E+02  0.700547E+02 -0.200991E+02  -1198.991  -1395.033   -469.755     469
   470.00000 -0.891542E+02  0.817949E+02 -0.891665E+02  0.703226E+02 -0.201051E+02  -2263.438  -1846.894   -471.944     470
   471.00000 -0.904641E+02  0.818832E+02 -0.904764E+02  0.704066E+02 -0.201110E+02   -163.294   -853.715   -474.258     471
   472.00000 -0.904641E+02  0.821027E+02 -0.904766E+02  0.706260E+02 -0.201168E+02   -416.788   -714.311   -476.744     472
   473.00000 -0.905941E+02  0.823032E+02 -0.906066E+02  0.708265E+02 -0.201225E+02   -411.340   -707.189   -479.401     473
   474.00000 -0.905941E+02  0.824949E+02 -0.906065E+02  0.710182E+02 -0.201280E+02   -619.580   -774.006   -482.255     474
   475.00000 -0.910341E+02  0.827460E+02 -0.910466E+02  0.712693E+02 -0.201333E+02   -294.565   -717.475   -485.375     475
   476.00000 -0.910341E+02  0.831056E+02 -0.910470E+02  0.716290E+02 -0.201385E+02   -622.169   -850.704   -489.464     476
   477.00000 -0.910341E+02  0.833329E+02 -0.910459E+02  0.718563E+02 -0.201436E+02   -903.134  -1024.173   -493.424     477
   478.00000 -0.910341E+02  0.835470E+02 -0.910457E+02  0.720703E+02 -0.201486E+02  -1245.236  -1235.042   -497.298     478
   479.00000 -0.911341E+02  0.837222E+02 -0.911457E+02  0.722448E+02 -0.201536E+02   -791.302  -1325.526   -501.125     479
   480.00000 -0.911341E+02  0.840112E+02 -0.911464E+02  0.725229E+02 -0.201585E+02  -1542.341  -1704.444   -504.903     480
   481.00000 -0.913341E+02  0.842358E+02 -0.913464E+02  0.727277E+02 -0.201633E+02   -615.150  -1825.467   -508.644     481
   482.00000 -0.913841E+02  0.844745E+02 -0.913964E+02  0.729364E+02 -0.201680E+02   -965.404  -2129.132   -512.345     482
   483.00000 -0.913553E+02  0.848372E+02 -0.913676E+02  0.732141E+02 -0.201726E+02  -3741.840  -3019.341   -516.007     483
   484.00000 -0.913553E+02  0.852165E+02 -0.913651E+02  0.733778E+02 -0.201772E+02  -5584.160  -4379.765   -519.629     484
   485.00000 -0.913553E+02  0.853792E+02 -0.913644E+02  0.734295E+02 -0.201817E+02  -6610.267  -4923.168   -523.223     485
   486.00000 -0.913553E+02  0.856347E+02 -0.913639E+02  0.734856E+02 -0.201860E+02  -7303.892  -5163.894   -526.784     486
   487.00000 -0.916353E+02  0.858662E+02 -0.916439E+02  0.735717E+02 -0.201904E+02   -605.085  -4215.734   -530.336     487
   488.00000 -0.916478E+02  0.862599E+02 -0.916564E+02  0.737508E+02 -0.201946E+02  -1749.683  -4473.135   -533.865     488
   489.00000 -0.918878E+02  0.865861E+02 -0.918964E+02  0.738953E+02 -0.201988E+02   -611.770  -4298.917   -537.377     489
   490.00000 -0.919076E+02  0.869501E+02 -0.919162E+02  0.740659E+02 -0.202030E+02  -1461.899  -4489.495   -540.875     490
   491.00000 -0.926676E+02  0.872042E+02 -0.926762E+02  0.742008E+02 -0.202070E+02   -258.740  -3367.753   -544.363     491
   492.00000 -0.927676E+02  0.874788E+02 -0.927762E+02  0.744015E+02 -0.202110E+02   -515.680  -2791.212   -547.842     492
   493.00000 -0.927676E+02  0.878212E+02 -0.927764E+02  0.746687E+02 -0.202149E+02   -987.098  -2954.293   -551.312     493
   494.00000 -0.927641E+02  0.882678E+02 -0.927733E+02  0.749586E+02 -0.202187E+02  -2010.517  -3774.980   -554.775     494
   495.00000 -0.927641E+02  0.886351E+02 -0.927709E+02  0.751277E+02 -0.202224E+02  -4025.640  -4894.801   -558.233     495
   496.00000 -0.927641E+02  0.889383E+02 -0.927691E+02  0.752012E+02 -0.202261E+02  -6260.378  -5785.507   -561.687     496
   497.00000 -0.927641E+02  0.892708E+02 -0.927671E+02  0.752307E+02 -0.202297E+02  -8011.812  -6310.588   -565.135     497
   498.00000 -0.927641E+02  0.896783E+02 -0.927671E+02  0.752653E+02 -0.202332E+02  -7814.827  -6299.275   -568.579     498
   499.00000 -0.927641E+02  0.900828E+02 -0.927671E+02  0.752977E+02 -0.202366E+02  -8052.592  -6412.319   -572.020     499
   500.00000 -0.927641E+02  0.905868E+02 -0.927671E+02  0.753345E+02 -0.202400E+02  -7999.739  -6449.512   -575.458     500
   501.00000 -0.927641E+02  0.910164E+02 -0.927671E+02  0.753643E+02 -0.202433E+02  -8018.385  -6532.525   -578.895     501
   502.00000 -0.928041E+02  0.913347E+02 -0.928075E+02  0.754009E+02 -0.202465E+02  -2548.520  -6240.794   -582.331     502
   503.00000 -0.928041E+02  0.915389E+02 -0.928064E+02  0.754269E+02 -0.202497E+02  -5181.518  -6297.332   -585.771     503
   504.00000 -0.931941E+02  0.916779E+02 -0.931964E+02  0.754664E+02 -0.202528E+02   -456.803  -4892.439   -589.219     504
   505.00000 -0.946341E+02  0.919512E+02 -0.946365E+02  0.756313E+02 -0.202558E+02   -153.268  -2618.967   -592.681     505
   506.00000 -0.971742E+02  0.919925E+02 -0.971765E+02  0.756701E+02 -0.202588E+02    -82.650   -334.357   -596.167     506
   507.00000 -0.978343E+02  0.921024E+02 -0.978366E+02  0.757799E+02 -0.202617E+02   -130.223   -178.449   -599.688     507
   508.00000 -0.978343E+02  0.924135E+02 -0.978373E+02  0.760910E+02 -0.202645E+02   -224.776   -235.045   -603.263     508
   509.00000 -0.978343E+02  0.926216E+02 -0.978364E+02  0.762992E+02 -0.202672E+02   -286.000   -286.695   -606.916     509
   510.00000 -0.980170E+02  0.930698E+02 -0.980192E+02  0.767474E+02 -0.202699E+02   -296.699   -343.685   -610.673     510
   511.00000 -0.980080E+02  0.934750E+02 -0.980100E+02  0.771525E+02 -0.202725E+02   -487.841   -444.123   -614.902     511
   512.00000 -0.979955E+02  0.939156E+02 -0.979977E+02  0.775931E+02 -0.202750E+02   -771.557   -596.964   -618.427     512
   513.00000 -0.979955E+02  0.944580E+02 -0.979990E+02  0.781355E+02 -0.202775E+02  -1354.994   -886.250   -620.350     513
   514.00000 -0.979955E+02  0.949864E+02 -0.979895E+02  0.784774E+02 -0.202800E+02  -3443.938  -1660.624   -620.198     514
   515.00000 -0.979955E+02  0.954044E+02 -0.979875E+02  0.787036E+02 -0.202826E+02  -4999.061  -2473.277   -618.693     515
   516.00000 -0.981168E+02  0.958385E+02 -0.981090E+02  0.789941E+02 -0.202851E+02  -1182.562  -3023.585   -616.579     516
   517.00000 -0.980601E+02  0.962996E+02 -0.980546E+02  0.792107E+02 -0.202876E+02-100000.000  -5849.902   -613.783     517
   518.00000 -0.980439E+02  0.967782E+02 -0.980454E+02  0.793528E+02 -0.202902E+02-100000.000  -6625.308   -611.135     518
   519.00000 -0.980539E+02  0.971270E+02 -0.980554E+02  0.794398E+02 -0.202929E+02  -9581.403  -5257.966   -608.036     519
   520.00000 -0.980539E+02  0.974618E+02 -0.980554E+02  0.795150E+02 -0.202956E+02 -10357.481  -5387.906   -604.842     520
   521.00000 -0.992240E+02  0.976949E+02 -0.992255E+02  0.796435E+02 -0.202984E+02   -198.462  -2357.843   -601.781     521
   522.00000 -0.101524E+03  0.977469E+02 -0.101525E+03  0.796924E+02 -0.203013E+02    -93.613   -398.803   -599.046     522
   523.00000 -0.102504E+03  0.979563E+02 -0.102505E+03  0.799018E+02 -0.203042E+02   -121.836   -190.587   -596.757     523
   524.00000 -0.102564E+03  0.981998E+02 -0.102565E+03  0.801452E+02 -0.203071E+02   -211.957   -232.320   -594.957     524
   525.00000 -0.105604E+03  0.984221E+02 -0.105605E+03  0.803675E+02 -0.203101E+02    -64.873    -92.193   -593.614     525
   526.00000 -0.105631E+03  0.988329E+02 -0.105633E+03  0.807784E+02 -0.203131E+02   -154.696   -150.142   -592.720     526
   527.00000 -0.105617E+03  0.993415E+02 -0.105619E+03  0.812869E+02 -0.203161E+02   -224.806   -205.905   -591.393     527
   528.00000 -0.106137E+03  0.996846E+02 -0.106139E+03  0.816300E+02 -0.203192E+02   -165.866   -198.313   -585.967     528
   529.00000 -0.106387E+03  0.998261E+02 -0.106389E+03  0.817716E+02 -0.203225E+02   -180.927   -199.871   -567.365     529
   530.00000 -0.107107E+03  0.999131E+02 -0.107109E+03  0.818585E+02 -0.203265E+02   -132.272   -164.787   -531.369     530
   531.00000 -0.107487E+03  0.100160E+03 -0.107489E+03  0.821050E+02 -0.203313E+02   -154.132   -172.840   -487.447     531
   532.00000 -0.107497E+03  0.100523E+03 -0.107499E+03  0.824685E+02 -0.203376E+02   -229.681   -218.050   -448.885     532
   533.00000 -0.107497E+03  0.100831E+03 -0.107498E+03  0.827763E+02 -0.203463E+02   -284.062   -259.195   -409.120     533
   534.00000 -0.107527E+03  0.101059E+03 -0.107528E+03  0.830042E+02 -0.203569E+02   -305.071   -285.539   -376.459     534
   535.00000 -0.109827E+03  0.101384E+03 -0.109828E+03  0.833298E+02 -0.203706E+02    -82.846   -126.625   -351.066     535
   536.00000 -0.109826E+03  0.101893E+03 -0.109828E+03  0.838380E+02 -0.203875E+02   -188.646   -181.382   -331.894     536
   537.00000 -0.109826E+03  0.102279E+03 -0.109827E+03  0.842244E+02 -0.204068E+02   -250.993   -230.613   -315.153     537
   538.00000 -0.109866E+03  0.102740E+03 -0.109867E+03  0.846855E+02 -0.204285E+02   -312.522   -284.237   -300.020     538
   539.00000 -0.109866E+03  0.103305E+03 -0.109868E+03  0.852500E+02 -0.204547E+02   -465.068   -373.511   -287.162     539
   540.00000 -0.110176E+03  0.103766E+03 -0.110178E+03  0.857112E+02 -0.204843E+02   -315.003   -382.813   -277.475     540
   541.00000 -0.111466E+03  0.104279E+03 -0.111468E+03  0.862246E+02 -0.205163E+02   -137.908   -253.307   -271.987     541
   542.00000 -0.111481E+03  0.104800E+03 -0.111483E+03  0.867457E+02 -0.205494E+02   -311.419   -311.209   -270.024     542
   543.00000 -0.111481E+03  0.105298E+03 -0.111483E+03  0.872438E+02 -0.205828E+02   -477.610   -411.349   -270.338     543
   544.00000 -0.112151E+03  0.105623E+03 -0.112153E+03  0.875680E+02 -0.206158E+02   -205.103   -330.749   -271.608     544
   545.00000 -0.112161E+03  0.106107E+03 -0.112163E+03  0.880529E+02 -0.206483E+02   -427.847   -413.683   -273.560     545
   546.00000 -0.112161E+03  0.106606E+03 -0.112163E+03  0.885519E+02 -0.206799E+02   -691.551   -555.181   -276.059     546
   547.00000 -0.112631E+03  0.106902E+03 -0.112633E+03  0.888478E+02 -0.207107E+02   -283.518   -474.002   -278.912     547
   548.00000 -0.112617E+03  0.107412E+03 -0.112620E+03  0.893577E+02 -0.207403E+02   -669.412   -610.499   -282.150     548
   549.00000 -0.112613E+03  0.107906E+03 -0.112616E+03  0.898512E+02 -0.207687E+02  -1244.138   -887.171   -285.739     549
   550.00000 -0.112613E+03  0.108415E+03 -0.112615E+03  0.903336E+02 -0.207957E+02  -2754.795  -1510.491   -289.592     550
   551.00000 -0.113233E+03  0.108794E+03 -0.113235E+03  0.906888E+02 -0.208218E+02   -313.508  -1144.589   -293.639     551
   552.00000 -0.113223E+03  0.109237E+03 -0.113225E+03  0.911120E+02 -0.208463E+02  -1040.619  -1412.979   -297.969     552
   553.00000 -0.113403E+03  0.109745E+03 -0.113405E+03  0.915616E+02 -0.208693E+02   -678.664  -2008.578   -302.611     553
   554.00000 -0.114013E+03  0.110231E+03 -0.114015E+03  0.919554E+02 -0.208909E+02   -302.145  -1921.977   -308.429     554
   555.00000 -0.114373E+03  0.110356E+03 -0.114375E+03  0.920694E+02 -0.209114E+02   -315.088  -1135.189   -314.471     555
   556.00000 -0.114623E+03  0.110669E+03 -0.114625E+03  0.923772E+02 -0.209311E+02   -368.446   -975.454   -320.333     556
   557.00000 -0.114616E+03  0.111146E+03 -0.114619E+03  0.928489E+02 -0.209501E+02   -862.923  -1223.829   -326.088     557
   558.00000 -0.114616E+03  0.111686E+03 -0.114620E+03  0.933511E+02 -0.209682E+02  -1853.839  -2005.254   -331.741     558
   559.00000 -0.114616E+03  0.112209E+03 -0.114616E+03  0.936385E+02 -0.209855E+02  -4661.731  -3685.625   -337.282     559
   560.00000 -0.114706E+03  0.112518E+03 -0.114706E+03  0.937887E+02 -0.210022E+02  -1368.165  -4026.144   -342.738     560
   561.00000 -0.120176E+03  0.112622E+03 -0.120176E+03  0.938806E+02 -0.210182E+02    -50.018   -103.479   -348.095     561
   562.00000 -0.120186E+03  0.112983E+03 -0.120186E+03  0.942417E+02 -0.210334E+02   -160.675   -160.835   -353.353     562
   563.00000 -0.120186E+03  0.113490E+03 -0.120186E+03  0.947484E+02 -0.210480E+02   -236.388   -222.605   -358.005     563
   564.00000 -0.120866E+03  0.113895E+03 -0.120866E+03  0.951530E+02 -0.210621E+02   -158.267   -204.551   -360.188     564
   565.00000 -0.122746E+03  0.114152E+03 -0.122746E+03  0.954108E+02 -0.210762E+02    -85.830   -118.432   -357.126     565
   566.00000 -0.122739E+03  0.114665E+03 -0.122740E+03  0.959232E+02 -0.210913E+02   -182.407   -173.451   -348.274     566
   567.00000 -0.123709E+03  0.115112E+03 -0.123710E+03  0.963706E+02 -0.211081E+02   -121.171   -151.386   -332.983     567
   568.00000 -0.124959E+03  0.115231E+03 -0.124960E+03  0.964898E+02 -0.211274E+02    -94.623   -115.081   -310.836     568
   569.00000 -0.124969E+03  0.115547E+03 -0.124970E+03  0.968053E+02 -0.211514E+02   -164.915   -155.270   -287.724     569
   570.00000 -0.125829E+03  0.115656E+03 -0.125830E+03  0.969147E+02 -0.211844E+02   -110.810   -128.546   -258.217     570
   571.00000 -0.125829E+03  0.115910E+03 -0.125831E+03  0.971685E+02 -0.212292E+02   -169.306   -159.396   -232.259     571
   572.00000 -0.125829E+03  0.116155E+03 -0.125831E+03  0.974137E+02 -0.212931E+02   -200.197   -185.392   -213.304     572
   573.00000 -0.125829E+03  0.116522E+03 -0.125833E+03  0.977809E+02 -0.213683E+02   -239.184   -216.268   -200.798     573
   574.00000 -0.125979E+03  0.116932E+03 -0.125983E+03  0.981906E+02 -0.214492E+02   -242.885   -239.301   -193.662     574
   575.00000 -0.125962E+03  0.117407E+03 -0.125966E+03  0.986654E+02 -0.215335E+02   -355.766   -296.506   -191.983     575
   576.00000 -0.125946E+03  0.117881E+03 -0.125950E+03  0.991392E+02 -0.216167E+02   -490.640   -370.263   -193.879     576
   577.00000 -0.126176E+03  0.118279E+03 -0.126180E+03  0.995378E+02 -0.216980E+02   -346.750   -375.162   -197.481     577
   578.00000 -0.126186E+03  0.118608E+03 -0.126190E+03  0.998664E+02 -0.217755E+02   -519.765   -427.681   -202.430     578
   579.00000 -0.126186E+03  0.119078E+03 -0.126191E+03  0.100336E+03 -0.218481E+02   -765.131   -541.294   -208.118     579
   580.00000 -0.127386E+03  0.119434E+03 -0.127391E+03  0.100693E+03 -0.219164E+02   -155.232   -311.228   -214.061     580
   581.00000 -0.127373E+03  0.119897E+03 -0.127379E+03  0.101155E+03 -0.219794E+02   -366.869   -363.613   -220.137     581
   582.00000 -0.128353E+03  0.120344E+03 -0.128359E+03  0.101603E+03 -0.220376E+02   -159.751   -275.317   -226.176     582
   583.00000 -0.128593E+03  0.120535E+03 -0.128598E+03  0.101793E+03 -0.220908E+02   -216.413   -261.593   -232.013     583
   584.00000 -0.128568E+03  0.120981E+03 -0.128575E+03  0.102240E+03 -0.221390E+02   -355.522   -325.822   -237.468     584
   585.00000 -0.128549E+03  0.121444E+03 -0.128555E+03  0.102702E+03 -0.221825E+02   -526.911   -421.366   -242.485     585
   586.00000 -0.132399E+03  0.121689E+03 -0.132405E+03  0.102947E+03 -0.222242E+02    -58.991    -90.332   -247.922     586
   587.00000 -0.133569E+03  0.122039E+03 -0.133575E+03  0.103298E+03 -0.222642E+02    -89.460   -101.282   -251.476     587
   588.00000 -0.133539E+03  0.122463E+03 -0.133546E+03  0.103721E+03 -0.223056E+02   -159.323   -146.726   -241.123     588
   589.00000 -0.133516E+03  0.122900E+03 -0.133523E+03  0.104159E+03 -0.223630E+02   -208.590   -186.297   -219.956     589
   590.00000 -0.133526E+03  0.123322E+03 -0.133533E+03  0.104581E+03 -0.224336E+02   -253.699   -224.756   -201.290     590
   591.00000 -0.133526E+03  0.123748E+03 -0.133533E+03  0.105006E+03 -0.225158E+02   -315.005   -268.405   -192.689     591
   592.00000 -0.133549E+03  0.124164E+03 -0.133557E+03  0.105423E+03 -0.226022E+02   -373.127   -314.778   -190.283     592
   593.00000 -0.135879E+03  0.124508E+03 -0.135887E+03  0.105767E+03 -0.226889E+02    -83.632   -128.696   -191.614     593
   594.00000 -0.137769E+03  0.124684E+03 -0.137776E+03  0.105942E+03 -0.227719E+02    -74.800    -90.124   -194.563     594
   595.00000 -0.137734E+03  0.125000E+03 -0.137742E+03  0.106259E+03 -0.228594E+02   -142.819   -131.797   -186.657     595
   596.00000 -0.137708E+03  0.125405E+03 -0.137717E+03  0.106663E+03 -0.229760E+02   -185.417   -166.357   -170.826     596
   597.00000 -0.137667E+03  0.125815E+03 -0.137676E+03  0.107073E+03 -0.231174E+02   -234.947   -202.701   -162.346     597
   598.00000 -0.137917E+03  0.126118E+03 -0.137926E+03  0.107377E+03 -0.232649E+02   -197.204   -202.325   -160.009     598
   599.00000 -0.137909E+03  0.126471E+03 -0.137919E+03  0.107729E+03 -0.234106E+02   -264.812   -234.573   -162.377     599
   600.00000 -0.137881E+03  0.126866E+03 -0.137891E+03  0.108125E+03 -0.235477E+02   -335.417   -277.322   -166.689     600
   601.00000 -0.141811E+03  0.126985E+03 -0.141821E+03  0.108244E+03 -0.236775E+02    -53.526    -69.947   -171.575     601
   602.00000 -0.143130E+03  0.127321E+03 -0.143140E+03  0.108580E+03 -0.238054E+02    -78.736    -83.874   -164.851     602
   603.00000 -0.143087E+03  0.127667E+03 -0.143096E+03  0.108925E+03 -0.240010E+02   -135.618   -121.747   -136.217     603
   604.00000 -0.143027E+03  0.128031E+03 -0.143037E+03  0.109289E+03 -0.242857E+02   -172.003   -150.922   -125.975     604
   605.00000 -0.142973E+03  0.128404E+03 -0.142983E+03  0.109662E+03 -0.245778E+02   -209.101   -179.672   -125.779     605
   606.00000 -0.142924E+03  0.128758E+03 -0.142934E+03  0.110016E+03 -0.248415E+02   -248.877   -208.760   -131.128     606
   607.00000 -0.142888E+03  0.129103E+03 -0.142897E+03  0.110361E+03 -0.250742E+02   -290.041   -238.314   -137.467     607
   608.00000 -0.142898E+03  0.129319E+03 -0.142907E+03  0.110577E+03 -0.252889E+02   -286.751   -248.527   -144.348     608
   609.00000 -0.142898E+03  0.129541E+03 -0.142907E+03  0.110799E+03 -0.254668E+02   -304.879   -263.324   -151.452     609
   610.00000 -0.142856E+03  0.129822E+03 -0.142866E+03  0.111081E+03 -0.256196E+02   -364.741   -293.527   -159.511     610
   611.00000 -0.142818E+03  0.130119E+03 -0.142828E+03  0.111377E+03 -0.257575E+02   -432.916   -331.186   -167.026     611
   612.00000 -0.142787E+03  0.130457E+03 -0.142797E+03  0.111715E+03 -0.258775E+02   -517.012   -375.065   -174.083     612
   613.00000 -0.142787E+03  0.130749E+03 -0.142796E+03  0.112007E+03 -0.259839E+02   -598.874   -429.555   -180.933     613
   614.00000 -0.142787E+03  0.131094E+03 -0.142798E+03  0.112352E+03 -0.260770E+02   -701.453   -481.627   -187.539     614
   615.00000 -0.142787E+03  0.131438E+03 -0.142798E+03  0.112696E+03 -0.261590E+02   -910.321   -572.565   -194.730     615
   616.00000 -0.143017E+03  0.131714E+03 -0.143028E+03  0.112972E+03 -0.262373E+02   -444.627   -519.610   -202.633     616
   617.00000 -0.143844E+03  0.131993E+03 -0.143855E+03  0.113251E+03 -0.263095E+02   -191.957   -352.568   -210.033     617
   618.00000 -0.143804E+03  0.132311E+03 -0.143816E+03  0.113570E+03 -0.263750E+02   -412.703   -395.008   -217.065     618
   619.00000 -0.143754E+03  0.132595E+03 -0.143765E+03  0.113854E+03 -0.264343E+02   -623.731   -473.591   -223.691     619
   620.00000 -0.143720E+03  0.132907E+03 -0.143732E+03  0.114166E+03 -0.264883E+02   -887.394   -574.131   -230.011     620
   621.00000 -0.148581E+03  0.133176E+03 -0.148592E+03  0.114434E+03 -0.265385E+02    -50.327    -75.247   -236.110     621
   622.00000 -0.148711E+03  0.133248E+03 -0.148722E+03  0.114507E+03 -0.265836E+02   -120.114   -117.636   -240.983     622
