 ******* Program HYDRUS
 ******* None                                                                    
 Date: 527.**.    Time: ***: 0:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     370.0000  0.00000E+00  0.10890E-01  0.13446E-03  0.10890E-01 -0.78718E-01 -0.83919E+02  0.72034E+02 -0.83930E+02  0.60631E+02 -0.17590E+02 -0.25807E+03 -0.24291E+03 -0.19877E+03  0.00000E+00  0.52397E-02  0.17191E+02  0.89209E+02  0.52998E+01   2740  0.00000E+00      0.000
     371.0000  0.77080E-02  0.20505E-01  0.74675E-02  0.20505E-01 -0.76184E-01 -0.83911E+02  0.72055E+02 -0.83923E+02  0.60652E+02 -0.17666E+02 -0.26262E+03 -0.24619E+03 -0.20185E+03  0.00000E+00  0.52397E-02  0.17096E+02  0.89209E+02  0.53072E+01   2741  0.00000E+00      0.000
     372.0000  0.78100E-03  0.20853E-01  0.77210E-03  0.20853E-01 -0.73715E-01 -0.83910E+02  0.72075E+02 -0.83922E+02  0.60673E+02 -0.17740E+02 -0.26511E+03 -0.24952E+03 -0.20481E+03  0.00000E+00  0.52397E-02  0.17001E+02  0.89209E+02  0.53080E+01   2742  0.00000E+00      0.000
     373.0000  0.61815E-01  0.11933E-01  0.62038E-01  0.11933E-01 -0.71310E-01 -0.83848E+02  0.72087E+02 -0.83860E+02  0.60685E+02 -0.17811E+02 -0.29125E+03 -0.26065E+03 -0.20772E+03  0.00000E+00  0.52397E-02  0.16847E+02  0.89209E+02  0.53700E+01   2743  0.00000E+00      0.000
     374.0000  0.24048E-01  0.13916E-01  0.23998E-01  0.13916E-01 -0.68922E-01 -0.83824E+02  0.72101E+02 -0.83836E+02  0.60699E+02 -0.17880E+02 -0.28880E+03 -0.26413E+03 -0.21059E+03  0.00000E+00  0.52397E-02  0.16742E+02  0.89209E+02  0.53940E+01   2744  0.00000E+00      0.000
     375.0000  0.54030E-02  0.19305E-01  0.52687E-02  0.19305E-01 -0.66554E-01 -0.83819E+02  0.72121E+02 -0.83831E+02  0.60718E+02 -0.17946E+02 -0.28694E+03 -0.26678E+03 -0.21344E+03  0.00000E+00  0.52397E-02  0.16657E+02  0.89209E+02  0.53993E+01   2745  0.00000E+00      0.000
     376.0000  0.29800E-02  0.20552E-01  0.29486E-02  0.20552E-01 -0.64206E-01 -0.83816E+02  0.72141E+02 -0.83828E+02  0.60739E+02 -0.18011E+02 -0.28773E+03 -0.26935E+03 -0.21626E+03  0.00000E+00  0.52397E-02  0.16570E+02  0.89209E+02  0.54023E+01   2746  0.00000E+00      0.000
     377.0000  0.11440E-02  0.50222E-01  0.40264E-03  0.50222E-01 -0.61887E-01 -0.83815E+02  0.72191E+02 -0.83827E+02  0.60789E+02 -0.18072E+02 -0.28925E+03 -0.27188E+03 -0.21905E+03  0.00000E+00  0.52397E-02  0.16487E+02  0.89209E+02  0.54027E+01   2747  0.00000E+00      0.000
     378.0000 -0.15000E+00  0.12334E-01 -0.15000E+00  0.12334E-01 -0.59588E-01 -0.83965E+02  0.72204E+02 -0.83977E+02  0.60801E+02 -0.18133E+02 -0.23636E+03 -0.25307E+03 -0.22182E+03  0.00000E+00  0.52492E-02  0.16563E+02  0.89359E+02  0.54027E+01   2760  0.00000E+00      0.000
     379.0000  0.13878E-01  0.29181E-01  0.13878E-01  0.29181E-01 -0.57354E-01 -0.83951E+02  0.72233E+02 -0.83964E+02  0.60830E+02 -0.18191E+02 -0.27342E+03 -0.26095E+03 -0.22451E+03  0.00000E+00  0.52492E-02  0.16466E+02  0.89359E+02  0.54164E+01   2763  0.00000E+00      0.000
     380.0000  0.00000E+00  0.00000E+00  0.21170E-06  0.00000E+00 -0.55273E-01 -0.83951E+02  0.72233E+02 -0.83963E+02  0.60830E+02 -0.18247E+02 -0.27667E+03 -0.26414E+03 -0.22701E+03  0.00000E+00  0.52492E-02  0.16401E+02  0.89359E+02  0.54167E+01   2765  0.00000E+00      0.000
     381.0000  0.00000E+00  0.22818E-01  0.24837E-06  0.22818E-01 -0.53352E-01 -0.83951E+02  0.72256E+02 -0.83964E+02  0.60853E+02 -0.18301E+02 -0.28129E+03 -0.26783E+03 -0.22932E+03  0.00000E+00  0.52492E-02  0.16336E+02  0.89359E+02  0.54167E+01   2767  0.00000E+00      0.000
     382.0000 -0.15000E+00  0.17347E-01 -0.15000E+00  0.17347E-01 -0.51552E-01 -0.84101E+02  0.72273E+02 -0.84114E+02  0.60870E+02 -0.18353E+02 -0.23392E+03 -0.25139E+03 -0.23149E+03  0.00000E+00  0.52506E-02  0.16416E+02  0.89509E+02  0.54167E+01   2780  0.00000E+00      0.000
     383.0000  0.88900E-03  0.30201E-01  0.88950E-03  0.30201E-01 -0.49890E-01 -0.84100E+02  0.72303E+02 -0.84113E+02  0.60901E+02 -0.18403E+02 -0.26717E+03 -0.25886E+03 -0.23349E+03  0.00000E+00  0.52506E-02  0.16338E+02  0.89509E+02  0.54175E+01   2783  0.00000E+00      0.000
     384.0000  0.49680E-02  0.31102E-01  0.49683E-02  0.31102E-01 -0.48379E-01 -0.84095E+02  0.72334E+02 -0.84108E+02  0.60932E+02 -0.18452E+02 -0.27972E+03 -0.26651E+03 -0.23531E+03  0.00000E+00  0.52506E-02  0.16253E+02  0.89509E+02  0.54224E+01   2785  0.00000E+00      0.000
     385.0000  0.72277E-01  0.35105E-01  0.72277E-01  0.35105E-01 -0.46984E-01 -0.84023E+02  0.72369E+02 -0.84036E+02  0.60967E+02 -0.18499E+02 -0.32058E+03 -0.28277E+03 -0.23699E+03  0.00000E+00  0.52506E-02  0.16100E+02  0.89509E+02  0.54947E+01   2787  0.00000E+00      0.000
     386.0000  0.42242E-01  0.34746E-01  0.42251E-01  0.34746E-01 -0.45618E-01 -0.83981E+02  0.72404E+02 -0.83993E+02  0.61002E+02 -0.18545E+02 -0.33069E+03 -0.29362E+03 -0.23863E+03  0.00000E+00  0.52506E-02  0.15977E+02  0.89509E+02  0.55369E+01   2788  0.00000E+00      0.000
     387.0000  0.00000E+00  0.30286E-01  0.11126E-03  0.30286E-01 -0.44196E-01 -0.83981E+02  0.72434E+02 -0.83993E+02  0.61032E+02 -0.18589E+02 -0.32058E+03 -0.29674E+03 -0.24037E+03  0.00000E+00  0.52506E-02  0.15899E+02  0.89509E+02  0.55370E+01   2789  0.00000E+00      0.000
     388.0000  0.18304E-01  0.64572E-01  0.17447E-01  0.64572E-01 -0.42706E-01 -0.83962E+02  0.72499E+02 -0.83976E+02  0.61096E+02 -0.18632E+02 -0.33210E+03 -0.30368E+03 -0.24232E+03  0.00000E+00  0.52506E-02  0.15807E+02  0.89509E+02  0.55545E+01   2790  0.00000E+00      0.000
     389.0000  0.68792E-01  0.25060E-01  0.69780E-01  0.25060E-01 -0.41860E-01 -0.83894E+02  0.72524E+02 -0.83906E+02  0.61121E+02 -0.18674E+02 -0.38226E+03 -0.32429E+03 -0.24481E+03  0.00000E+00  0.52506E-02  0.15632E+02  0.89509E+02  0.56243E+01   2791  0.00000E+00      0.000
     390.0000  0.98520E-02  0.39109E-01  0.95007E-02  0.39109E-01 -0.41002E-01 -0.83884E+02  0.72563E+02 -0.83897E+02  0.61161E+02 -0.18715E+02 -0.36340E+03 -0.32657E+03 -0.24737E+03  0.00000E+00  0.52506E-02  0.15556E+02  0.89509E+02  0.56338E+01   2792  0.00000E+00      0.000
     391.0000  0.59300E-01  0.36830E-01  0.59357E-01  0.36830E-01 -0.40091E-01 -0.83824E+02  0.72600E+02 -0.83837E+02  0.61197E+02 -0.18755E+02 -0.40251E+03 -0.34085E+03 -0.25007E+03  0.00000E+00  0.52506E-02  0.15418E+02  0.89509E+02  0.56931E+01   2793  0.00000E+00      0.000
     392.0000  0.00000E+00  0.60282E-01 -0.58643E-03  0.60282E-01 -0.39148E-01 -0.83824E+02  0.72660E+02 -0.83838E+02  0.61258E+02 -0.18794E+02 -0.37885E+03 -0.34271E+03 -0.25286E+03  0.00000E+00  0.52506E-02  0.15342E+02  0.89509E+02  0.56931E+01   2794  0.00000E+00      0.000
     393.0000  0.00000E+00  0.68021E-01 -0.19358E-03  0.68021E-01 -0.38177E-01 -0.83824E+02  0.72728E+02 -0.83838E+02  0.61326E+02 -0.18832E+02 -0.38326E+03 -0.34978E+03 -0.25577E+03  0.00000E+00  0.52506E-02  0.15243E+02  0.89509E+02  0.56931E+01   2795  0.00000E+00      0.000
     394.0000  0.56764E-01  0.40418E-01  0.57454E-01  0.40418E-01 -0.37164E-01 -0.83768E+02  0.72769E+02 -0.83781E+02  0.61366E+02 -0.18869E+02 -0.44350E+03 -0.37019E+03 -0.25874E+03  0.00000E+00  0.52506E-02  0.15081E+02  0.89509E+02  0.57506E+01   2796  0.00000E+00      0.000
     395.0000  0.22209E-01  0.36986E-01  0.22295E-01  0.36986E-01 -0.36135E-01 -0.83745E+02  0.72806E+02 -0.83758E+02  0.61403E+02 -0.18905E+02 -0.43716E+03 -0.37676E+03 -0.26179E+03  0.00000E+00  0.52506E-02  0.14982E+02  0.89509E+02  0.57729E+01   2797  0.00000E+00      0.000
     396.0000  0.56170E-02  0.47824E-01  0.53460E-02  0.47824E-01 -0.35091E-01 -0.83740E+02  0.72854E+02 -0.83753E+02  0.61451E+02 -0.18941E+02 -0.42632E+03 -0.37910E+03 -0.26489E+03  0.00000E+00  0.52506E-02  0.14905E+02  0.89509E+02  0.57782E+01   2798  0.00000E+00      0.000
     397.0000  0.00000E+00  0.45357E-01  0.61665E-04  0.45357E-01 -0.34031E-01 -0.83740E+02  0.72899E+02 -0.83753E+02  0.61496E+02 -0.18975E+02 -0.42463E+03 -0.38361E+03 -0.26803E+03  0.00000E+00  0.52506E-02  0.14823E+02  0.89509E+02  0.57783E+01   2799  0.00000E+00      0.000
     398.0000 -0.56000E+00  0.15289E-01 -0.56000E+00  0.15289E-01 -0.32965E-01 -0.84300E+02  0.72914E+02 -0.84313E+02  0.61512E+02 -0.19008E+02 -0.19418E+03 -0.28582E+03 -0.27118E+03  0.00000E+00  0.52581E-02  0.15334E+02  0.90069E+02  0.57783E+01   2813  0.00000E+00      0.000
     399.0000 -0.10000E-01  0.50716E-01 -0.99999E-02  0.50716E-01 -0.31898E-01 -0.84310E+02  0.72965E+02 -0.84323E+02  0.61562E+02 -0.19040E+02 -0.28067E+03 -0.29053E+03 -0.27434E+03  0.00000E+00  0.52670E-02  0.15261E+02  0.90079E+02  0.57783E+01   2826  0.00000E+00      0.000
     400.0000  0.64040E-02  0.42156E-01  0.64040E-02  0.42156E-01 -0.30868E-01 -0.84303E+02  0.73007E+02 -0.84316E+02  0.61604E+02 -0.19072E+02 -0.30791E+03 -0.30192E+03 -0.27739E+03  0.00000E+00  0.52670E-02  0.15179E+02  0.90079E+02  0.57847E+01   2829  0.00000E+00      0.000
     401.0000 -0.54000E+00  0.40027E-01 -0.54000E+00  0.40027E-01 -0.29926E-01 -0.84843E+02  0.73047E+02 -0.84856E+02  0.61645E+02 -0.19102E+02 -0.17710E+03 -0.24244E+03 -0.28018E+03  0.00000E+00  0.52675E-02  0.15649E+02  0.90619E+02  0.57847E+01   2843  0.00000E+00      0.000
     402.0000  0.16980E-01  0.43831E-01  0.16980E-01  0.43831E-01 -0.29131E-01 -0.84826E+02  0.73091E+02 -0.84839E+02  0.61688E+02 -0.19131E+02 -0.25357E+03 -0.25669E+03 -0.28253E+03  0.00000E+00  0.52675E-02  0.15560E+02  0.90619E+02  0.58017E+01   2847  0.00000E+00      0.000
     403.0000  0.13177E-01  0.10197E+00  0.13177E-01  0.10197E+00 -0.28550E-01 -0.84813E+02  0.73193E+02 -0.84827E+02  0.61790E+02 -0.19160E+02 -0.28752E+03 -0.27799E+03 -0.28422E+03  0.00000E+00  0.52675E-02  0.15435E+02  0.90619E+02  0.58144E+01   2849  0.00000E+00      0.000
     404.0000  0.26284E-01  0.72520E-01  0.26284E-01  0.72520E-01 -0.28182E-01 -0.84787E+02  0.73265E+02 -0.84800E+02  0.61863E+02 -0.19188E+02 -0.31996E+03 -0.29748E+03 -0.28533E+03  0.00000E+00  0.52675E-02  0.15293E+02  0.90619E+02  0.58410E+01   2851  0.00000E+00      0.000
     405.0000  0.77660E-01  0.50074E-01  0.78221E-01  0.50074E-01 -0.28011E-01 -0.84709E+02  0.73315E+02 -0.84722E+02  0.61913E+02 -0.19216E+02 -0.38022E+03 -0.32433E+03 -0.28589E+03  0.00000E+00  0.52675E-02  0.15115E+02  0.90619E+02  0.59192E+01   2852  0.00000E+00      0.000
     406.0000  0.47660E-01  0.59484E-01  0.47425E-01  0.59484E-01 -0.27878E-01 -0.84662E+02  0.73375E+02 -0.84674E+02  0.61972E+02 -0.19244E+02 -0.39690E+03 -0.34069E+03 -0.28626E+03  0.00000E+00  0.52675E-02  0.14990E+02  0.90619E+02  0.59667E+01   2853  0.00000E+00      0.000
     407.0000  0.45401E-01  0.56131E-01  0.45485E-01  0.56131E-01 -0.27737E-01 -0.84616E+02  0.73431E+02 -0.84629E+02  0.62029E+02 -0.19272E+02 -0.42398E+03 -0.35879E+03 -0.28670E+03  0.00000E+00  0.52675E-02  0.14857E+02  0.90619E+02  0.60122E+01   2854  0.00000E+00      0.000
     408.0000  0.39342E-01  0.52277E-01  0.39438E-01  0.52277E-01 -0.27527E-01 -0.84577E+02  0.73483E+02 -0.84590E+02  0.62081E+02 -0.19299E+02 -0.44469E+03 -0.37441E+03 -0.28733E+03  0.00000E+00  0.52675E-02  0.14734E+02  0.90619E+02  0.60516E+01   2855  0.00000E+00      0.000
     409.0000  0.65727E-01  0.55640E-01  0.65643E-01  0.55640E-01 -0.27216E-01 -0.84511E+02  0.73539E+02 -0.84524E+02  0.62136E+02 -0.19327E+02 -0.50320E+03 -0.39657E+03 -0.28818E+03  0.00000E+00  0.52675E-02  0.14589E+02  0.90619E+02  0.61172E+01   2856  0.00000E+00      0.000
     410.0000  0.00000E+00  0.15020E-01  0.10155E-02  0.15020E-01 -0.26830E-01 -0.84511E+02  0.73554E+02 -0.84523E+02  0.62151E+02 -0.19353E+02 -0.46315E+03 -0.40222E+03 -0.28935E+03  0.00000E+00  0.52675E-02  0.14506E+02  0.90619E+02  0.61183E+01   2857  0.00000E+00      0.000
     411.0000  0.00000E+00  0.31747E-01 -0.41816E-03  0.31747E-01 -0.26336E-01 -0.84511E+02  0.73586E+02 -0.84523E+02  0.62183E+02 -0.19380E+02 -0.44393E+03 -0.39824E+03 -0.29085E+03  0.00000E+00  0.52675E-02  0.14465E+02  0.90619E+02  0.61183E+01   2858  0.00000E+00      0.000
     412.0000  0.00000E+00  0.91169E-01 -0.14856E-02  0.91169E-01 -0.25753E-01 -0.84511E+02  0.73677E+02 -0.84525E+02  0.62274E+02 -0.19406E+02 -0.44077E+03 -0.40119E+03 -0.29256E+03  0.00000E+00  0.52675E-02  0.14407E+02  0.90619E+02  0.61183E+01   2859  0.00000E+00      0.000
     413.0000  0.35379E-01  0.68887E-01  0.35936E-01  0.68887E-01 -0.25088E-01 -0.84476E+02  0.73746E+02 -0.84489E+02  0.62343E+02 -0.19431E+02 -0.50544E+03 -0.42629E+03 -0.29449E+03  0.00000E+00  0.52675E-02  0.14256E+02  0.90619E+02  0.61542E+01   2860  0.00000E+00      0.000
     414.0000  0.76860E-02  0.11700E+00  0.64831E-02  0.11700E+00 -0.24364E-01 -0.84468E+02  0.73863E+02 -0.84482E+02  0.62460E+02 -0.19455E+02 -0.50534E+03 -0.43803E+03 -0.29663E+03  0.00000E+00  0.52675E-02  0.14155E+02  0.90619E+02  0.61607E+01   2861  0.00000E+00      0.000
     415.0000  0.36163E-01  0.10958E+00  0.36349E-01  0.10958E+00 -0.23581E-01 -0.84432E+02  0.73972E+02 -0.84446E+02  0.62570E+02 -0.19479E+02 -0.60010E+03 -0.47507E+03 -0.29895E+03  0.00000E+00  0.52675E-02  0.13978E+02  0.90619E+02  0.61970E+01   2862  0.00000E+00      0.000
     416.0000  0.71919E-01  0.80562E-01  0.72644E-01  0.80562E-01 -0.22742E-01 -0.84360E+02  0.74053E+02 -0.84373E+02  0.62650E+02 -0.19501E+02 -0.81358E+03 -0.52724E+03 -0.30146E+03  0.00000E+00  0.52675E-02  0.13774E+02  0.90619E+02  0.62697E+01   2863  0.00000E+00      0.000
     417.0000  0.41545E-01  0.11050E+00  0.40796E-01  0.11050E+00 -0.21811E-01 -0.84318E+02  0.74163E+02 -0.84333E+02  0.62761E+02 -0.19523E+02 -0.85866E+03 -0.55896E+03 -0.30420E+03  0.00000E+00  0.52675E-02  0.13630E+02  0.90619E+02  0.63105E+01   2864  0.00000E+00      0.000
     418.0000  0.23145E-01  0.94309E-01  0.23550E-01  0.94309E-01 -0.21133E-01 -0.84295E+02  0.74258E+02 -0.84309E+02  0.62855E+02 -0.19544E+02 -0.89749E+03 -0.59736E+03 -0.30767E+03  0.00000E+00  0.52675E-02  0.13475E+02  0.90619E+02  0.63340E+01   2865  0.00000E+00      0.000
     419.0000  0.31368E-01  0.12748E+00  0.30539E-01  0.12748E+00 -0.20616E-01 -0.84264E+02  0.74385E+02 -0.84278E+02  0.62983E+02 -0.19565E+02 -0.10289E+04 -0.63639E+03 -0.31132E+03  0.00000E+00  0.52675E-02  0.13329E+02  0.90619E+02  0.63645E+01   2866  0.00000E+00      0.000
     420.0000  0.72198E-01  0.12127E+00  0.72671E-01  0.12090E+00 -0.20118E-01 -0.84192E+02  0.74506E+02 -0.84206E+02  0.63104E+02 -0.19585E+02 -0.21800E+04 -0.74869E+03 -0.31502E+03  0.00000E+00  0.52675E-02  0.13109E+02  0.90619E+02  0.64372E+01   2867  0.00000E+00      0.000
     421.0000  0.49851E-01  0.14751E+00  0.49994E-01  0.14544E+00 -0.19613E-01 -0.84142E+02  0.74654E+02 -0.84156E+02  0.63249E+02 -0.19605E+02 -0.34668E+04 -0.86931E+03 -0.31878E+03  0.00000E+00  0.52675E-02  0.12919E+02  0.90619E+02  0.64872E+01   2868  0.00000E+00      0.000
     422.0000  0.48446E-01  0.13834E+00  0.51018E-01  0.13126E+00 -0.19098E-01 -0.84093E+02  0.74792E+02 -0.84105E+02  0.63380E+02 -0.19624E+02 -0.10450E+05 -0.11473E+04 -0.32257E+03  0.00000E+00  0.52675E-02  0.12706E+02  0.90619E+02  0.65382E+01   2869  0.00000E+00      0.000
     423.0000 -0.21230E-02  0.13956E+00 -0.22092E-02  0.13449E+00 -0.18581E-01 -0.84096E+02  0.74932E+02 -0.84107E+02  0.63514E+02 -0.19643E+02 -0.32567E+04 -0.10999E+04 -0.32640E+03  0.86178E-04  0.54621E-02  0.12555E+02  0.90629E+02  0.65461E+01   2884  0.00000E+00      0.000
     424.0000 -0.14280E-01  0.11538E+00 -0.14312E-01  0.11193E+00 -0.18057E-01 -0.84110E+02  0.75047E+02 -0.84121E+02  0.63626E+02 -0.19661E+02 -0.21910E+04 -0.11093E+04 -0.33028E+03  0.31915E-04  0.55067E-02  0.12439E+02  0.90659E+02  0.65618E+01   2897  0.00000E+00      0.000
     425.0000  0.14499E-01  0.11530E+00  0.14808E-01  0.10931E+00 -0.17526E-01 -0.84095E+02  0.75163E+02 -0.84107E+02  0.63736E+02 -0.19678E+02 -0.40446E+04 -0.12396E+04 -0.33422E+03  0.00000E+00  0.55067E-02  0.12296E+02  0.90659E+02  0.65766E+01   2900  0.00000E+00      0.000
     426.0000 -0.12000E+00  0.69172E-01 -0.12000E+00  0.68791E-01 -0.16990E-01 -0.84215E+02  0.75232E+02 -0.84227E+02  0.63804E+02 -0.19696E+02 -0.86604E+03 -0.10046E+04 -0.33818E+03  0.00000E+00  0.55260E-02  0.12331E+02  0.90779E+02  0.65766E+01   2915  0.00000E+00      0.000
     427.0000 -0.20000E-01  0.17779E+00 -0.20000E-01  0.17610E+00 -0.16450E-01 -0.84235E+02  0.75410E+02 -0.84247E+02  0.63981E+02 -0.19712E+02 -0.13276E+04 -0.11098E+04 -0.34218E+03  0.00000E+00  0.55531E-02  0.12158E+02  0.90799E+02  0.65766E+01   2928  0.00000E+00      0.000
     428.0000  0.00000E+00  0.17516E+00  0.14595E-03  0.16838E+00 -0.15908E-01 -0.84235E+02  0.75585E+02 -0.84247E+02  0.64151E+02 -0.19728E+02 -0.19661E+04 -0.12888E+04 -0.34620E+03  0.00000E+00  0.55531E-02  0.11969E+02  0.90799E+02  0.65767E+01   2931  0.00000E+00      0.000
     429.0000 -0.65000E+00  0.42424E-01 -0.65000E+00  0.42424E-01 -0.15363E-01 -0.84885E+02  0.75627E+02 -0.84897E+02  0.64193E+02 -0.19744E+02 -0.26777E+03 -0.73571E+03 -0.35023E+03  0.00000E+00  0.55832E-02  0.12561E+02  0.91449E+02  0.65767E+01   2956  0.00000E+00      0.000
     430.0000 -0.70000E-01  0.56584E-01 -0.70000E-01  0.56584E-01 -0.14818E-01 -0.84955E+02  0.75684E+02 -0.84967E+02  0.64250E+02 -0.19759E+02 -0.44321E+03 -0.64637E+03 -0.35427E+03  0.00000E+00  0.55867E-02  0.12559E+02  0.91519E+02  0.65767E+01   2969  0.00000E+00      0.000
     431.0000  0.21680E-02  0.85244E-01  0.21679E-02  0.85244E-01 -0.14272E-01 -0.84953E+02  0.75769E+02 -0.84965E+02  0.64335E+02 -0.19774E+02 -0.58660E+03 -0.65445E+03 -0.35831E+03  0.00000E+00  0.55867E-02  0.12464E+02  0.91519E+02  0.65787E+01   2972  0.00000E+00      0.000
     432.0000  0.00000E+00  0.45622E-01 -0.59837E-07  0.45622E-01 -0.13726E-01 -0.84953E+02  0.75815E+02 -0.84964E+02  0.64380E+02 -0.19787E+02 -0.65735E+03 -0.66612E+03 -0.36235E+03  0.00000E+00  0.55867E-02  0.12392E+02  0.91519E+02  0.65791E+01   2974  0.00000E+00      0.000
     433.0000 -0.35000E+00  0.61755E-01 -0.35000E+00  0.61755E-01 -0.13181E-01 -0.85303E+02  0.75876E+02 -0.85314E+02  0.64442E+02 -0.19801E+02 -0.30737E+03 -0.55306E+03 -0.36639E+03  0.00000E+00  0.55907E-02  0.12667E+02  0.91869E+02  0.65791E+01   2987  0.00000E+00      0.000
     434.0000  0.10605E-01  0.13605E+00  0.10605E-01  0.13606E+00 -0.12637E-01 -0.85293E+02  0.76012E+02 -0.85304E+02  0.64578E+02 -0.19814E+02 -0.51191E+03 -0.57461E+03 -0.37042E+03  0.00000E+00  0.55907E-02  0.12526E+02  0.91869E+02  0.65892E+01   2991  0.00000E+00      0.000
     435.0000  0.00000E+00  0.17208E+00  0.31199E-07  0.17208E+00 -0.12094E-01 -0.85293E+02  0.76184E+02 -0.85304E+02  0.64750E+02 -0.19826E+02 -0.62419E+03 -0.63051E+03 -0.37444E+03  0.00000E+00  0.55907E-02  0.12354E+02  0.91869E+02  0.65892E+01   2993  0.00000E+00      0.000
     436.0000 -0.21000E+00  0.71715E-01 -0.21000E+00  0.71715E-01 -0.11550E-01 -0.85503E+02  0.76256E+02 -0.85514E+02  0.64822E+02 -0.19838E+02 -0.38085E+03 -0.57172E+03 -0.37846E+03  0.00000E+00  0.56158E-02  0.12479E+02  0.92079E+02  0.65892E+01   3006  0.00000E+00      0.000
     437.0000 -0.16000E+00  0.18726E+00 -0.16000E+00  0.18726E+00 -0.10997E-01 -0.85663E+02  0.76443E+02 -0.85674E+02  0.65009E+02 -0.19849E+02 -0.39480E+03 -0.57325E+03 -0.38256E+03  0.00000E+00  0.56447E-02  0.12442E+02  0.92239E+02  0.65892E+01   3019  0.00000E+00      0.000
     438.0000  0.00000E+00  0.17918E+00 -0.53085E-07  0.17918E+00 -0.10514E-01 -0.85663E+02  0.76623E+02 -0.85674E+02  0.65188E+02 -0.19860E+02 -0.59091E+03 -0.63091E+03 -0.38737E+03  0.00000E+00  0.56447E-02  0.12250E+02  0.92239E+02  0.65893E+01   3023  0.00000E+00      0.000
     439.0000  0.00000E+00  0.14132E+00 -0.93132E-08  0.14132E+00 -0.10250E-01 -0.85663E+02  0.76764E+02 -0.85674E+02  0.65330E+02 -0.19870E+02 -0.72054E+03 -0.69341E+03 -0.39226E+03  0.00000E+00  0.56447E-02  0.12086E+02  0.92239E+02  0.65896E+01   3025  0.00000E+00      0.000
     440.0000  0.27713E-01  0.16851E+00  0.27713E-01  0.16851E+00 -0.10007E-01 -0.85635E+02  0.76932E+02 -0.85647E+02  0.65498E+02 -0.19880E+02 -0.10322E+04 -0.79105E+03 -0.39683E+03  0.00000E+00  0.56447E-02  0.11893E+02  0.92239E+02  0.66169E+01   3027  0.00000E+00      0.000
     441.0000 -0.10000E+00  0.17465E+00 -0.10000E+00  0.17465E+00 -0.97748E-02 -0.85735E+02  0.77107E+02 -0.85747E+02  0.65673E+02 -0.19890E+02 -0.66700E+03 -0.81814E+03 -0.40120E+03  0.00000E+00  0.56462E-02  0.11808E+02  0.92339E+02  0.66169E+01   3040  0.00000E+00      0.000
     442.0000 -0.11000E+00  0.17714E+00 -0.11000E+00  0.17714E+00 -0.95524E-02 -0.85845E+02  0.77284E+02 -0.85857E+02  0.65850E+02 -0.19899E+02 -0.61350E+03 -0.84459E+03 -0.40536E+03  0.00000E+00  0.56618E-02  0.11732E+02  0.92450E+02  0.66169E+01   3043  0.00000E+00      0.000
     443.0000  0.00000E+00  0.89934E-01  0.28871E-07  0.89934E-01 -0.93385E-02 -0.85845E+02  0.77374E+02 -0.85856E+02  0.65940E+02 -0.19909E+02 -0.91032E+03 -0.90282E+03 -0.40937E+03  0.00000E+00  0.56618E-02  0.11604E+02  0.92450E+02  0.66177E+01   3046  0.00000E+00      0.000
     444.0000  0.13979E-01  0.16104E+00  0.13979E-01  0.16104E+00 -0.91308E-02 -0.85831E+02  0.77535E+02 -0.85843E+02  0.66101E+02 -0.19918E+02 -0.12569E+04 -0.10026E+04 -0.41325E+03  0.00000E+00  0.56618E-02  0.11455E+02  0.92450E+02  0.66308E+01   3048  0.00000E+00      0.000
     445.0000  0.24530E-02  0.16229E+00  0.24864E-02  0.16218E+00 -0.89280E-02 -0.85828E+02  0.77697E+02 -0.85840E+02  0.66263E+02 -0.19927E+02 -0.15535E+04 -0.11485E+04 -0.41705E+03  0.00000E+00  0.56618E-02  0.11282E+02  0.92450E+02  0.66332E+01   3050  0.00000E+00      0.000
     446.0000  0.00000E+00  0.97849E-01  0.17533E-02  0.94981E-01 -0.87295E-02 -0.85828E+02  0.77795E+02 -0.85839E+02  0.66358E+02 -0.19936E+02 -0.19668E+04 -0.13376E+04 -0.42077E+03  0.00000E+00  0.56618E-02  0.11111E+02  0.92450E+02  0.66350E+01   3051  0.00000E+00      0.000
     447.0000 -0.51000E+00  0.79895E-01 -0.51000E+00  0.79893E-01 -0.85326E-02 -0.86338E+02  0.77875E+02 -0.86349E+02  0.66437E+02 -0.19944E+02 -0.31763E+03 -0.92599E+03 -0.42446E+03  0.00000E+00  0.56645E-02  0.11533E+02  0.92959E+02  0.66350E+01   3074  0.00000E+00      0.000
     448.0000 -0.10600E+01  0.10536E+00 -0.10600E+01  0.10536E+00 -0.83384E-02 -0.87398E+02  0.77981E+02 -0.87409E+02  0.66543E+02 -0.19953E+02 -0.16327E+03 -0.53205E+03 -0.42810E+03  0.00000E+00  0.56709E-02  0.12480E+02  0.94019E+02  0.66350E+01   3092  0.00000E+00      0.000
